id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,4.95,2.02,1,69,69,Car,1,85.72,31.43,31.69,31.56,-1.00,-1.00,-1.00,0
2,3.74,1.72,1,91,91,Car,2,101.06,27.83,28.82,28.14,50.44,1.80,28.50,0
3,4.75,1.82,1,92,92,Car,2,137.60,37.72,37.94,37.86,-1.00,-1.00,-1.00,0
4,4.75,1.72,1,100,100,Car,2,122.53,30.33,32.35,31.06,14.12,0.44,4.32,0
5,4.24,1.82,1,132,132,Car,1,164.50,31.28,31.53,31.42,73.62,2.33,-1.00,0
6,4.85,1.82,1,133,133,Car,1,183.14,34.42,34.94,34.72,-1.00,-1.00,-1.00,0
7,4.85,1.92,1,204,204,Car,1,283.15,33.82,35.62,34.89,-1.00,-1.00,-1.00,1
8,7.18,2.50,1,212,212,Truck,2,274.23,31.65,33.55,32.52,134.13,4.14,96.50,0
9,4.65,1.82,1,241,241,Car,1,325.96,32.75,35.59,33.97,31.03,0.94,59.05,0
10,4.65,1.82,1,242,242,Car,2,313.60,31.56,33.65,32.55,34.81,1.07,-1.00,0
11,4.95,1.92,1,274,274,Car,2,400.25,34.86,38.52,36.68,257.53,7.38,-1.00,0
12,4.95,1.92,1,281,281,Car,1,369.40,31.80,33.40,33.00,45.95,1.44,-1.00,0
13,17.08,2.50,1,339,339,Truck,1,331.11,24.16,24.84,24.50,36.92,1.49,-1.00,0
14,8.24,2.50,1,364,364,Truck,2,341.83,22.25,24.31,23.55,106.20,4.77,-1.00,0
15,16.98,2.50,1,400,400,Truck,1,387.72,24.07,24.48,24.30,40.09,1.63,775.33,0
16,4.75,1.72,2,43,42,Car,2,43.44,26.01,27.24,26.61,-1.00,-1.00,-1.00,0
17,5.05,1.82,2,170,169,Car,2,188.40,27.28,28.67,28.06,-1.00,-1.00,-1.00,0
18,4.85,1.82,2,195,194,Car,2,227.76,29.19,29.86,29.52,25.14,0.84,18.22,0
19,4.45,1.82,2,232,231,Car,1,276.67,29.32,30.95,30.09,18.63,0.63,-1.00,0
20,4.24,1.72,7,276,270,Car,1,410.27,37.69,38.67,38.15,212.12,5.56,56.86,0
21,4.35,1.82,28,340,313,Car,1,411.05,32.40,33.66,32.95,62.34,1.87,44.52,0
22,5.05,1.92,38,319,282,Car,2,410.27,35.75,38.15,36.52,56.89,1.58,32.27,1
23,4.95,1.82,86,347,262,Car,2,410.78,37.01,40.31,39.37,112.62,2.79,54.30,0
24,16.78,2.50,99,524,426,Truck,2,408.43,23.56,24.59,24.04,137.87,5.73,335.60,0
25,4.75,1.82,137,431,295,Car,2,410.59,33.26,37.30,34.94,71.04,2.13,-1.00,1
26,4.85,1.82,142,477,336,Car,1,411.50,30.29,31.10,30.72,147.53,4.86,-1.00,0
27,5.86,2.63,143,630,488,Truck,2,409.14,20.45,21.86,21.01,21.40,0.99,-1.00,0
28,9.80,2.50,155,617,463,Truck,1,407.73,21.67,22.56,22.07,160.62,7.18,-1.00,0
29,4.85,1.92,161,474,314,Car,1,411.34,32.64,33.55,32.87,233.01,6.94,-1.00,0
30,16.88,2.50,174,586,413,Truck,2,408.85,24.28,25.58,24.82,26.67,1.07,65.03,1
31,4.95,1.82,179,501,323,Car,2,410.69,29.40,33.91,31.90,79.80,2.45,-1.00,1
32,16.57,2.50,182,622,441,Truck,2,409.07,21.45,25.08,23.25,7.81,0.35,4.71,1
33,5.05,1.92,199,523,325,Car,1,411.97,30.64,33.35,31.80,50.70,1.61,21.46,0
