id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.66,2.22,1,33,33,Car,2,45.42,35.74,35.90,35.81,-1.00,-1.00,-1.00,0
2,8.59,2.22,1,49,49,Car,2,47.71,24.74,25.18,24.95,-1.00,-1.00,-1.00,0
3,12.03,2.50,1,52,52,Truck,1,50.94,25.01,25.09,25.05,-1.00,-1.00,-1.00,0
4,4.65,2.02,1,72,72,Car,1,90.86,31.87,32.19,32.06,-1.00,-1.00,-1.00,0
5,5.26,1.92,1,76,76,Car,2,97.88,32.62,33.16,32.79,48.03,1.47,-1.00,1
6,4.95,1.82,1,99,99,Car,2,130.48,33.21,33.63,33.34,26.74,0.80,41.64,0
7,5.36,2.43,1,113,113,Car,1,133.86,29.09,30.50,29.91,38.59,1.26,-1.00,0
8,17.28,2.50,1,128,128,Truck,2,134.39,26.09,26.73,26.49,20.13,0.77,-1.00,0
9,4.65,1.82,1,129,129,Car,2,181.39,34.35,36.53,35.46,37.63,1.08,14.66,0
10,18.29,2.50,1,150,150,Truck,2,143.93,23.21,24.83,24.16,52.73,2.27,-1.00,0
11,19.71,2.50,1,160,160,Truck,2,166.99,25.06,27.39,26.28,12.99,0.51,157.86,0
12,4.55,1.82,1,191,191,Car,2,196.12,24.11,26.61,25.83,36.58,1.40,18.13,0
13,4.24,1.92,1,194,194,Car,1,253.47,32.43,33.10,32.86,17.85,0.54,316.41,0
14,5.05,2.12,1,205,205,Car,2,227.24,27.43,28.60,27.87,45.06,1.62,17.12,0
15,5.05,1.92,1,213,213,Car,1,286.11,32.63,34.49,33.76,19.67,0.59,14.53,0
16,4.65,2.02,1,214,214,Car,2,280.97,32.72,33.10,33.00,95.16,2.91,-1.00,0
17,3.94,1.72,1,231,231,Car,2,307.88,32.96,34.43,33.49,18.21,0.55,8.45,1
18,17.18,2.50,1,245,245,Truck,1,236.51,24.04,24.49,24.24,168.97,6.92,-1.00,0
19,4.45,1.82,1,282,282,Car,1,316.88,27.77,28.84,28.21,143.69,4.98,1765.49,0
20,6.06,2.50,1,321,321,Truck,1,308.96,23.62,24.55,24.15,64.84,2.65,215.09,0
21,3.94,1.82,1,327,327,Car,1,384.86,28.40,30.42,29.53,47.22,1.66,30.95,0
22,19.91,2.50,1,381,381,Truck,1,371.55,23.49,24.93,24.45,38.85,1.61,43.67,0
23,4.55,1.72,2,72,71,Car,2,72.45,25.74,26.01,25.93,19.26,0.74,20.52,0
24,5.05,1.92,2,116,115,Car,1,172.12,37.10,38.95,37.89,-1.00,-1.00,-1.00,0
25,4.75,1.92,2,148,147,Car,1,167.45,28.05,28.92,28.70,29.16,1.01,-1.00,0
26,3.94,1.82,2,168,167,Car,1,224.48,32.85,35.16,33.83,54.17,1.65,-1.00,0
27,4.75,1.92,2,254,253,Car,1,331.28,32.42,34.09,32.88,40.35,1.20,28.74,0
28,5.36,2.02,3,226,224,Car,2,220.52,24.14,25.92,24.74,21.44,0.88,-1.00,0
