id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.05,1.92,1,62,62,Car,2,78.63,32.19,32.45,32.31,-1.00,-1.00,-1.00,0
2,3.94,1.82,1,65,65,Car,1,86.96,33.86,34.24,34.05,-1.00,-1.00,-1.00,0
3,3.74,1.92,1,105,105,Car,1,131.82,31.32,32.08,31.74,-1.00,-1.00,-1.00,0
4,4.95,1.92,1,124,124,Car,1,161.03,31.52,33.82,32.76,19.50,0.61,13.95,0
5,4.65,2.12,1,153,153,Car,1,223.99,36.17,37.31,36.87,124.64,3.36,38.76,0
6,14.15,2.50,1,336,336,Truck,1,322.88,23.43,24.84,24.11,52.23,2.20,98.84,0
7,14.55,2.50,1,368,368,Truck,1,392.47,25.41,28.14,26.75,154.22,5.48,-1.00,0
8,3.94,1.82,1,408,408,Car,1,381.69,22.60,25.08,23.45,37.18,1.49,158.99,0
9,4.55,1.92,2,101,100,Car,2,133.93,33.68,34.26,33.89,47.33,1.39,32.08,0
10,4.65,1.92,2,265,264,Car,2,351.94,32.00,34.21,33.47,28.61,0.83,-1.00,0
11,17.08,2.50,2,284,283,Truck,1,267.81,23.20,24.61,23.76,90.76,3.68,-1.00,0
12,3.84,1.82,3,193,191,Car,2,308.13,38.88,42.31,40.58,156.49,3.85,24.40,1
13,5.05,2.12,50,233,184,Car,2,311.21,38.79,45.25,42.51,35.99,0.92,-1.00,1
14,4.45,2.02,51,197,147,Car,2,270.30,41.54,50.67,46.28,-1.00,-1.00,-1.00,0
15,4.65,2.02,74,396,323,Car,2,410.59,30.38,33.66,31.90,147.56,4.85,-1.00,0
16,4.65,2.02,111,371,261,Car,2,411.39,36.75,42.57,39.58,185.16,5.04,-1.00,0
17,5.15,1.92,122,442,321,Car,1,404.09,29.98,33.32,31.58,42.02,1.40,5.75,0
18,17.18,2.50,137,560,424,Truck,2,410.43,23.21,25.45,24.27,59.66,2.57,-1.00,0
19,5.56,2.22,140,429,290,Car,1,411.35,32.25,38.32,35.60,75.01,2.20,8.69,0
20,7.07,2.50,173,600,428,Truck,2,407.94,22.34,25.17,23.89,25.64,1.14,-1.00,0
21,4.75,1.92,182,426,245,Car,2,409.77,41.02,44.55,42.02,91.25,2.12,31.75,0
22,5.05,2.12,200,480,281,Car,1,407.94,33.78,38.28,36.44,66.24,1.88,22.53,0
23,16.98,2.50,241,650,410,Truck,1,387.77,22.73,24.74,23.71,137.57,5.56,-1.00,0
24,4.95,2.12,243,516,274,Car,2,404.00,36.76,37.47,37.03,97.81,2.66,-1.00,0
25,19.91,2.50,264,666,403,Truck,1,408.03,24.16,26.16,25.38,77.06,2.96,-1.00,0
26,4.75,2.02,394,637,244,Car,2,404.71,39.81,42.62,41.66,63.70,1.49,3.66,0
27,4.75,2.02,399,705,307,Car,1,409.94,28.75,36.90,33.50,40.38,1.34,6.92,0
28,4.35,1.92,469,774,306,Car,1,404.44,30.44,35.53,33.17,136.81,4.21,14.04,1
29,4.55,2.02,486,796,311,Car,2,411.46,31.29,35.00,33.20,144.40,4.61,-1.00,0
30,5.15,2.02,602,869,268,Car,2,410.62,36.58,40.56,38.47,111.37,2.83,25.62,1
31,4.04,1.82,608,893,286,Car,1,410.32,34.01,38.27,36.00,157.38,4.42,31.25,0
32,4.14,1.92,608,938,331,Car,2,412.15,29.74,32.94,31.23,31.18,1.02,-1.00,0
33,4.85,2.02,621,878,258,Car,1,411.94,35.75,43.80,40.09,143.20,3.64,15.97,0
34,4.55,2.02,646,985,340,Car,2,411.89,28.07,32.78,30.39,40.85,1.45,-1.00,0
35,16.98,2.50,677,1082,406,Truck,1,407.07,23.95,26.34,25.14,38.26,1.53,-1.00,0
36,4.90,2.02,706,991,286,Car,1,409.29,34.14,37.72,35.92,139.18,3.69,-1.00,1
37,5.46,2.02,707,969,263,Car,2,410.66,37.78,41.24,39.22,-1.00,-1.00,-1.00,0
38,4.04,1.82,711,1109,399,Car,1,409.74,24.12,26.49,25.74,21.22,0.86,25.07,0
39,3.13,1.92,731,1039,309,Car,2,409.03,30.61,34.98,33.21,71.64,2.08,39.52,0
40,4.65,1.92,826,1117,292,Car,1,410.35,34.30,37.03,35.28,24.91,0.70,8.09,1
41,4.55,1.92,827,1060,234,Car,1,410.95,43.15,44.47,44.12,152.78,3.47,17.10,0
42,19.61,2.50,868,1276,409,Truck,2,411.37,24.02,26.54,25.22,157.09,6.54,-1.00,0
43,4.24,1.82,869,1197,329,Car,1,403.86,30.23,31.58,30.80,57.18,1.81,17.36,0
44,5.15,2.02,1009,1343,335,Car,2,402.92,28.62,31.80,30.17,88.69,2.85,19.59,0
45,17.48,2.50,1032,1401,370,Truck,1,387.84,25.31,27.53,26.29,13.25,0.52,-1.00,1
46,4.65,2.02,1048,1378,331,Car,1,402.98,30.06,31.26,30.55,309.42,10.29,-1.00,1
47,16.47,2.50,1060,1489,430,Truck,1,409.52,22.82,24.85,23.87,14.70,0.59,-1.00,0
48,4.45,1.82,1063,1396,334,Car,2,411.72,29.14,32.72,30.92,55.32,1.73,144.72,0
49,5.15,2.12,1074,1390,317,Car,1,402.89,30.86,34.52,31.89,15.13,0.45,5.80,0
50,4.95,2.02,1093,1424,332,Car,1,410.51,28.89,33.15,31.02,18.76,0.65,-1.00,0
51,4.65,2.02,1113,1458,346,Car,1,410.68,28.77,31.21,29.77,17.58,0.61,-1.00,0
52,14.96,2.50,1142,1565,424,Truck,1,409.18,23.20,25.18,24.19,55.82,2.38,61.09,0
53,4.65,1.92,1178,1479,302,Car,2,411.98,33.51,35.05,34.23,110.99,3.21,36.88,0
54,4.65,1.92,1234,1482,249,Car,2,402.23,39.84,41.14,40.58,-1.00,-1.00,-1.00,0
55,4.65,2.02,1234,1499,266,Car,1,408.23,35.44,41.25,38.54,54.59,1.52,9.20,0
56,4.24,2.02,1249,1532,284,Car,2,411.29,35.04,36.97,36.35,72.62,1.99,32.77,0
57,4.35,2.02,1314,1530,217,Car,2,400.96,44.08,47.42,46.43,84.28,1.80,12.31,0
58,4.95,2.02,1323,1549,227,Car,2,411.90,44.36,46.22,45.60,14.47,0.32,-1.00,0
59,4.14,1.92,1358,1679,322,Car,2,404.85,29.46,33.63,31.53,152.65,5.18,-1.00,0
60,4.65,2.02,1368,1588,221,Car,2,411.59,44.69,47.73,46.81,69.45,1.46,25.21,0
61,17.18,2.50,1375,1790,416,Truck,1,408.95,23.47,25.89,24.65,24.42,1.02,102.22,0
62,4.75,2.12,1379,1691,313,Car,1,408.57,31.41,34.35,32.75,228.99,6.66,-1.00,0
63,6.27,2.22,1404,1724,321,Car,2,412.04,30.66,33.82,32.21,45.06,1.39,54.72,0
64,4.55,2.02,1420,1644,225,Car,2,409.04,44.14,47.44,45.70,86.78,1.96,-1.00,0
65,4.14,1.82,1438,1736,299,Car,1,403.93,31.49,35.07,33.89,59.84,1.84,31.25,1
66,3.84,1.82,1457,1747,291,Car,1,407.91,34.05,36.23,35.18,6.71,0.19,2.32,0
67,17.08,2.50,1468,1897,430,Truck,1,408.17,23.17,24.80,23.80,77.90,3.14,-1.00,0
68,4.35,1.92,1486,1786,301,Car,2,411.52,33.06,34.99,34.31,83.39,2.40,52.90,0
69,4.95,2.02,1497,1781,285,Car,1,410.36,35.06,37.37,36.15,43.14,1.23,24.29,0
70,5.15,2.12,1553,1822,270,Car,1,410.49,37.52,40.22,38.16,56.42,1.50,23.01,0
71,11.42,2.50,1578,1989,412,Truck,1,394.09,22.92,24.99,23.98,88.02,3.74,97.89,0
72,5.66,1.97,1632,1924,293,Car,2,410.97,33.54,37.01,35.21,193.75,5.49,472.03,1
73,4.45,1.92,1637,1965,329,Car,2,411.07,30.15,32.44,31.34,16.06,0.51,-1.00,0
74,4.55,2.02,1654,1954,301,Car,1,411.29,32.40,36.04,34.29,153.15,4.25,-1.00,0
75,5.56,2.32,1664,2020,357,Car,1,403.67,26.41,30.50,28.39,20.39,0.76,5.54,0
76,4.95,2.12,1680,1979,300,Car,1,407.85,31.23,37.50,34.12,24.32,0.69,18.63,0
77,4.14,1.92,1690,2014,325,Car,2,410.81,30.17,33.42,31.71,59.75,1.84,160.24,0
78,5.05,2.02,1693,1954,262,Car,2,412.32,36.68,42.22,39.53,73.37,1.94,23.65,0
79,4.55,1.92,1709,2009,301,Car,1,409.90,30.66,38.04,34.17,30.05,0.90,15.42,0
80,4.65,2.02,1725,1993,269,Car,2,412.11,34.98,42.43,38.48,41.75,1.19,-1.00,0
81,19.40,2.50,1800,2219,420,Truck,2,410.89,23.31,25.91,24.53,20.11,0.83,-1.00,0
82,4.55,2.02,1803,2129,327,Car,2,393.48,29.20,30.41,30.15,95.64,3.27,-1.00,1
83,17.08,2.50,1862,2279,418,Truck,2,410.70,23.21,26.02,24.63,40.63,1.74,-1.00,0
84,13.34,2.50,1873,2277,405,Truck,1,406.22,23.66,26.38,25.15,227.59,8.62,-1.00,0
85,5.05,1.92,1894,2203,310,Car,2,411.72,30.62,36.81,33.33,115.29,3.72,217.31,0
