id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,4.75,1.72,1,33,33,Car,1,13.97,10.70,11.14,10.92,-1.00,-1.00,-1.00,0
2,4.55,1.72,1,35,35,Car,1,6.86,5.02,5.11,5.07,-1.00,-1.00,-1.00,0
3,7.07,2.12,1,60,60,Car,2,41.02,16.93,18.05,17.45,-1.00,-1.00,-1.00,0
4,19.10,2.50,1,65,65,Truck,2,33.04,12.72,13.11,12.92,-1.00,-1.00,-1.00,0
5,7.88,2.22,1,86,86,Car,1,20.08,5.78,6.23,5.93,-1.00,-1.00,-1.00,0
6,4.85,1.92,1,101,101,Car,1,39.56,8.60,10.97,9.89,19.91,1.81,-1.00,0
7,4.55,1.92,1,105,105,Car,2,62.68,14.43,15.97,15.10,29.46,2.03,-1.00,0
8,4.45,1.72,1,111,111,Car,1,23.43,5.07,5.99,5.34,8.47,1.63,101.27,0
9,4.65,2.02,1,148,148,Car,2,89.25,15.11,15.47,15.20,21.43,1.41,28.28,0
10,4.55,1.72,1,153,153,Car,2,96.84,15.52,16.09,15.94,19.07,1.18,200.24,0
11,6.06,2.12,1,167,167,Car,2,85.91,12.82,13.01,12.95,22.22,1.70,115.00,0
12,4.45,1.92,1,170,170,Car,1,40.90,5.57,7.39,6.06,11.89,1.99,19.15,0
13,4.65,1.92,1,180,180,Car,2,110.87,15.11,15.93,15.49,14.63,0.95,19.51,0
14,4.95,2.02,1,164,164,Car,1,64.98,8.25,11.66,9.99,23.71,2.24,18.78,0
15,4.65,1.82,1,213,213,Car,1,52.93,5.62,8.27,6.25,6.70,1.11,34.78,0
16,5.46,2.22,1,213,213,Car,2,132.95,14.59,16.31,15.69,14.50,0.91,13.69,0
17,3.84,1.62,1,224,224,Car,2,144.01,15.23,16.79,16.16,43.72,2.65,80.29,0
18,4.75,1.92,1,239,239,Car,2,148.52,14.31,16.39,15.62,11.44,0.76,33.78,0
19,16.67,2.50,1,252,252,Truck,2,128.78,10.91,13.71,12.83,24.94,1.87,34.95,0
20,4.55,1.72,1,277,277,Car,2,142.62,11.59,13.69,12.93,5.75,0.48,7.02,0
21,4.24,1.82,1,286,286,Car,1,100.47,7.92,9.79,8.82,24.94,2.54,129.26,0
22,4.45,1.72,1,288,288,Car,2,171.70,13.77,15.80,14.97,18.12,1.31,98.12,0
23,6.16,2.12,1,302,302,Car,2,186.24,14.41,16.76,15.47,11.89,0.81,-1.00,0
24,4.65,1.82,1,308,308,Car,1,84.80,6.14,8.84,6.91,22.32,3.46,18.04,0
25,4.35,1.82,1,321,321,Car,1,114.60,7.92,9.76,8.96,6.84,0.84,11.25,0
26,4.65,1.82,1,323,323,Car,1,75.64,4.51,7.21,5.87,6.12,1.12,21.83,0
27,4.24,1.82,1,326,326,Car,2,188.44,13.31,15.59,14.50,11.68,0.83,24.55,0
28,9.20,2.50,1,358,358,Truck,2,201.02,12.64,14.95,14.08,32.94,2.42,16.77,0
29,4.04,1.72,1,372,372,Car,2,210.46,13.54,15.27,14.19,17.00,1.24,41.47,0
30,4.65,1.72,1,378,378,Car,2,228.12,13.62,17.82,15.14,19.32,1.33,49.16,0
31,4.55,1.92,1,390,390,Car,2,222.94,12.74,15.61,14.33,11.62,0.88,25.89,0
32,4.75,1.82,1,405,405,Car,1,153.14,8.31,11.13,9.48,13.46,1.44,18.27,0
33,4.75,1.92,1,417,417,Car,2,250.70,13.89,17.62,15.07,15.53,1.08,12.60,0
34,6.37,2.50,1,425,425,Truck,1,135.45,6.62,9.63,7.99,35.14,4.46,21.24,0
35,9.30,2.50,1,435,435,Truck,1,98.61,4.66,7.59,5.68,9.79,1.89,11.06,0
36,6.57,2.32,1,442,442,Car,2,262.16,14.23,15.47,14.87,23.33,1.63,15.57,0
37,5.15,2.12,1,458,458,Car,1,177.04,7.80,12.14,9.69,8.41,0.98,11.97,0
38,6.87,2.12,1,481,481,Car,2,281.72,14.22,15.45,14.68,12.49,0.84,99.94,0
39,4.75,1.82,1,488,488,Car,2,269.95,13.15,15.23,13.86,21.00,1.50,66.89,0
40,4.65,1.82,1,491,491,Car,1,153.34,5.38,10.03,7.83,12.17,2.00,26.38,0
41,4.75,2.02,1,504,504,Car,1,204.02,7.88,12.60,10.15,12.67,1.43,11.43,0
42,4.75,1.82,1,524,524,Car,1,163.13,5.92,10.54,7.80,4.72,0.61,6.77,0
43,11.52,2.50,1,526,526,Truck,2,298.04,13.09,16.87,14.20,6.86,0.49,6.11,0
44,4.75,1.82,1,531,531,Car,1,120.28,4.59,7.66,5.68,14.81,2.81,19.92,0
45,16.78,2.50,1,556,556,Truck,2,326.75,13.88,16.02,14.72,24.73,1.67,22.24,0
46,4.45,1.82,1,562,562,Car,2,340.49,13.88,18.10,15.17,18.67,1.26,16.78,0
47,4.85,1.82,1,591,591,Car,2,340.23,13.33,15.45,14.42,31.80,2.24,18.94,0
48,7.78,2.02,1,598,598,Car,1,182.57,5.42,10.26,7.65,11.23,1.73,37.05,0
49,4.65,1.92,1,608,608,Car,1,246.78,7.11,13.12,10.17,8.40,0.88,12.45,0
50,4.55,1.82,1,633,633,Car,2,374.34,13.53,20.12,14.81,21.72,1.38,12.75,0
51,3.03,1.82,1,638,638,Car,2,366.59,13.58,15.93,14.39,20.74,1.43,20.86,0
52,16.37,2.50,1,644,644,Truck,1,156.30,4.67,8.36,6.08,11.82,2.15,8.85,0
53,4.75,1.82,1,645,645,Car,1,258.82,4.88,13.52,10.05,5.90,0.73,4.56,0
54,16.88,2.50,1,656,656,Truck,2,390.21,13.63,15.36,14.90,38.96,2.69,37.86,0
