id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.56,2.22,1,39,39,Car,2,56.10,36.81,37.45,37.12,-1.00,-1.00,-1.00,0
2,4.75,1.82,1,39,39,Car,2,50.68,33.39,33.67,33.52,-1.00,-1.00,-1.00,0
3,19.91,2.50,1,54,54,Truck,2,52.76,24.74,25.22,24.97,-1.00,-1.00,-1.00,0
4,4.95,1.92,1,74,74,Car,1,72.94,24.75,25.32,25.04,-1.00,-1.00,-1.00,0
5,4.95,1.92,1,125,125,Car,1,133.46,26.58,27.08,26.94,49.86,1.84,23.84,0
6,17.84,2.50,1,151,151,Truck,2,147.59,24.20,25.07,24.63,79.46,3.28,-1.00,0
7,5.05,1.92,1,153,153,Car,1,201.94,33.03,33.44,33.24,-1.00,-1.00,-1.00,0
8,4.14,1.82,1,185,185,Car,2,252.60,33.53,35.30,34.35,148.70,4.41,-1.00,0
9,4.75,1.92,1,207,207,Car,2,299.18,35.24,37.67,36.34,168.02,4.72,-1.00,0
10,5.26,2.02,1,210,210,Car,1,270.44,31.72,32.83,32.37,53.03,1.66,36.62,0
11,17.18,2.50,1,225,225,Truck,1,221.61,23.92,25.29,24.75,72.52,2.86,-1.00,0
12,4.95,1.82,1,235,235,Car,2,355.27,37.12,38.80,37.98,37.68,1.00,16.48,0
13,5.05,2.02,1,250,250,Car,1,340.55,32.48,35.54,34.21,46.63,1.41,26.11,1
14,4.65,1.92,1,252,252,Car,2,342.91,32.84,35.25,34.17,39.98,1.16,23.79,0
15,3.84,1.72,1,299,299,Car,1,354.11,28.79,30.59,29.72,39.32,1.32,-1.00,0
16,17.48,2.50,1,312,312,Truck,1,314.63,25.05,26.11,25.30,89.97,3.58,77.15,0
17,5.05,2.12,1,358,358,Car,1,405.15,26.97,29.67,28.38,46.69,1.57,-1.00,0
18,12.23,2.50,1,376,376,Truck,2,381.22,24.47,26.42,25.43,185.11,7.30,263.11,0
19,3.44,1.72,2,74,73,Car,2,99.67,33.98,35.43,34.69,46.07,1.32,34.62,0
20,5.05,1.82,2,88,87,Car,2,125.33,36.03,36.84,36.51,66.35,1.84,-1.00,0
21,5.15,1.92,2,164,163,Car,1,201.33,30.78,31.37,31.09,-1.00,-1.00,-1.00,0
22,5.05,1.82,2,185,184,Car,2,179.70,23.76,25.56,24.57,27.53,1.15,946.60,0
23,4.85,1.82,2,198,197,Car,1,253.08,31.78,33.23,32.30,48.59,1.46,-1.00,0
24,4.95,1.92,2,218,217,Car,2,290.75,32.86,34.23,33.68,34.16,1.02,-1.00,0
25,3.33,1.92,2,296,295,Car,2,404.97,33.07,35.41,34.46,58.03,1.64,22.51,0
26,4.95,2.02,7,311,305,Car,1,411.00,33.64,34.08,33.82,73.28,2.15,78.40,0
27,3.23,1.92,31,356,326,Car,1,403.24,29.97,33.72,31.03,13.40,0.43,6.80,1
28,4.45,1.82,50,344,295,Car,1,409.75,33.55,37.15,34.86,40.43,1.20,17.42,0
29,17.28,2.50,50,455,406,Truck,2,410.69,24.83,26.45,25.36,59.82,2.40,2556.80,0
30,4.24,1.82,55,338,284,Car,2,409.86,35.51,37.58,36.23,59.22,1.59,29.97,0
31,3.64,1.72,79,349,271,Car,2,410.85,37.06,39.00,38.06,169.42,4.49,386.96,0
32,4.65,1.82,100,405,306,Car,2,410.80,32.49,35.13,33.70,60.09,1.85,-1.00,0
33,5.36,2.02,112,420,309,Car,1,409.49,32.52,34.26,33.25,74.75,2.24,13.38,0
34,5.26,1.92,128,442,315,Car,2,411.33,31.81,33.83,32.77,30.80,0.97,-1.00,0
35,4.75,1.82,203,504,302,Car,1,407.44,32.99,34.98,33.86,106.39,3.21,72.85,0
36,17.48,2.50,210,648,439,Truck,1,407.37,22.55,24.10,23.26,266.65,11.06,-1.00,0
37,4.95,1.92,244,529,286,Car,2,410.97,34.99,37.63,36.07,124.67,3.42,47.58,0
38,17.69,2.50,262,642,381,Truck,1,407.76,25.93,27.60,26.83,18.62,0.69,-1.00,0
39,5.36,1.97,276,470,195,Car,2,400.37,48.21,55.30,51.63,257.56,5.07,21.88,0
40,5.15,2.12,283,575,293,Car,1,402.42,32.73,36.81,34.46,95.39,2.83,61.54,1
41,4.75,2.02,297,670,374,Car,1,408.96,25.91,29.07,27.42,23.67,0.89,19.16,0
42,6.97,2.63,298,719,422,Truck,2,408.37,23.50,24.97,24.26,25.43,1.06,-1.00,0
43,4.55,1.82,304,603,300,Car,1,403.55,32.89,34.88,33.76,26.95,0.77,-1.00,0
44,5.05,2.02,305,615,311,Car,2,410.76,32.18,34.33,33.14,79.81,2.48,32.39,1
45,8.39,2.50,310,762,453,Truck,1,405.87,21.93,23.11,22.45,86.41,3.74,-1.00,0
46,4.55,1.72,317,737,421,Car,2,411.51,23.74,25.78,24.51,12.42,0.48,20.43,0
47,6.47,2.43,320,612,293,Truck,2,409.70,32.34,38.17,35.10,10.41,0.30,7.79,0
48,4.95,1.92,365,682,318,Car,2,409.12,30.92,34.49,32.28,52.72,1.70,-1.00,0
49,4.75,1.82,381,680,300,Car,1,402.11,32.71,34.59,33.63,31.81,0.96,4.48,1
50,5.05,1.92,394,711,318,Car,2,411.48,31.31,33.62,32.46,30.74,0.93,107.13,0
51,5.36,1.92,404,675,272,Car,2,411.28,36.82,39.59,37.97,256.95,6.97,-1.00,0
52,10.00,2.50,411,821,411,Truck,2,407.91,24.25,25.28,24.88,74.28,2.97,145.46,0
53,4.75,1.92,446,744,299,Car,2,409.80,33.40,36.04,34.39,43.57,1.22,23.02,0
54,4.14,1.92,468,737,270,Car,2,410.33,37.02,39.65,38.16,89.65,2.40,-1.00,0
55,17.48,2.50,481,911,431,Truck,1,408.81,23.15,24.48,23.78,119.29,5.08,66.32,0
56,19.71,2.50,506,922,417,Truck,2,409.42,23.83,25.60,24.62,74.26,3.11,-1.00,0
57,4.75,1.82,514,816,303,Car,2,410.88,33.10,35.16,34.03,86.56,2.61,-1.00,0
58,4.14,1.72,521,755,235,Car,2,408.63,42.86,45.40,43.70,25.90,0.60,7.66,0
59,4.65,1.82,569,865,297,Car,2,409.92,33.24,36.16,34.64,66.49,1.86,134.03,0
60,4.95,1.82,593,903,311,Car,2,411.02,32.18,34.53,33.17,28.32,0.88,-1.00,0
61,4.65,1.92,617,910,294,Car,2,411.17,34.61,35.64,35.10,169.02,4.77,-1.00,0
62,4.35,1.82,623,932,310,Car,2,406.17,31.65,34.59,32.88,29.09,0.92,-1.00,0
63,4.95,2.02,633,926,294,Car,1,407.70,33.78,35.80,34.80,350.37,9.82,36.09,0
64,4.85,2.02,649,915,267,Car,1,409.35,37.67,39.94,38.49,347.50,8.77,50.08,0
65,17.28,2.50,652,1105,454,Truck,1,407.18,21.86,23.04,22.48,148.15,6.43,-1.00,0
66,4.04,1.72,671,966,296,Car,1,409.24,34.13,35.99,34.70,49.89,1.41,139.26,0
67,5.05,2.02,681,993,313,Car,2,409.21,32.09,34.37,32.81,72.04,2.24,-1.00,0
68,8.49,2.50,703,1092,390,Truck,2,407.50,25.28,27.38,26.20,175.28,6.70,235.42,0
69,17.38,2.50,717,1174,458,Truck,1,406.09,21.35,22.66,22.22,41.84,1.85,198.66,0
70,4.75,1.72,723,1022,300,Car,2,410.83,33.76,35.51,34.37,32.54,0.96,14.41,0
71,4.35,1.82,741,1053,313,Car,2,410.98,32.55,33.42,32.94,21.84,0.67,-1.00,0
72,4.65,1.82,757,1078,322,Car,2,409.05,31.22,33.32,31.87,14.24,0.44,263.96,0
73,5.46,2.22,757,1142,386,Car,2,410.24,24.65,28.47,26.65,50.31,1.79,62.68,0
74,4.75,1.92,764,1043,280,Car,1,402.61,35.46,36.76,36.10,176.19,4.79,-1.00,1
75,4.85,1.92,770,1133,364,Car,1,410.34,27.60,28.87,28.28,15.42,0.54,4.95,1
76,4.35,1.82,772,1074,303,Car,1,409.22,32.58,35.28,33.89,28.91,0.88,196.63,0
