id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.05,2.02,1,144,144,Car,1,186.33,32.23,32.97,32.60,-1.00,-1.00,-1.00,0
2,4.14,1.82,1,161,161,Car,2,244.86,35.39,41.39,38.31,-1.00,-1.00,-1.00,0
3,4.85,1.92,1,251,251,Car,1,402.45,38.66,41.76,40.27,-1.00,-1.00,-1.00,0
4,17.08,2.50,1,286,286,Truck,2,277.90,23.41,25.31,24.39,120.84,5.05,-1.00,0
5,14.86,2.50,1,369,369,Truck,2,355.52,23.16,24.99,24.16,63.00,2.71,-1.00,0
6,17.18,2.50,1,403,403,Truck,2,383.46,22.71,25.34,23.85,31.62,1.39,146.19,0
7,19.40,2.50,2,142,141,Truck,2,137.70,24.24,25.20,24.63,-1.00,-1.00,-1.00,0
8,2.93,1.72,138,437,300,Car,1,409.03,32.80,35.41,34.22,227.96,6.43,-1.00,1
9,17.18,2.50,171,570,400,Truck,1,406.03,24.57,26.53,25.45,28.26,1.06,-1.00,0
10,4.24,1.82,173,456,284,Car,1,408.09,33.99,37.47,36.06,22.68,0.66,13.17,1
11,14.75,2.50,199,571,373,Truck,2,373.22,24.17,26.17,25.10,-1.00,-1.00,-1.00,0
12,17.28,2.50,201,621,421,Truck,2,409.96,23.32,25.42,24.41,173.95,7.24,-1.00,0
13,4.24,1.92,216,621,406,Car,2,410.10,24.19,25.86,25.31,14.93,0.59,21.52,0
14,4.65,2.02,245,652,408,Car,2,410.02,24.15,26.03,25.20,23.81,0.96,93.88,0
15,4.65,2.02,268,662,395,Car,2,401.72,23.66,26.55,25.50,12.63,0.49,9.07,0
16,4.75,1.92,289,693,405,Car,2,410.16,23.07,26.72,25.39,15.98,0.68,13.08,0
17,17.23,2.50,303,714,412,Truck,1,407.64,23.58,26.32,24.81,117.48,4.60,180.09,0
18,19.81,2.50,306,715,410,Truck,2,408.23,24.01,25.96,24.96,76.82,2.96,150.92,0
19,4.24,2.02,324,729,406,Car,2,408.81,24.52,27.10,25.24,26.00,1.05,22.46,0
20,7.68,2.50,339,745,407,Truck,2,408.27,23.91,26.09,25.15,21.00,0.83,21.37,0
21,5.05,2.12,377,765,389,Car,2,409.68,25.66,27.17,26.41,32.10,1.18,16.10,0
22,4.85,2.02,395,783,389,Car,2,408.72,25.42,27.14,26.35,13.44,0.52,22.32,0
23,4.55,2.12,410,687,278,Car,1,408.74,34.89,38.33,36.90,-1.00,-1.00,-1.00,0
24,14.45,2.50,443,863,421,Truck,2,410.03,23.22,25.79,24.42,11.19,0.45,-1.00,0
25,5.05,2.22,448,822,375,Car,2,392.62,25.51,27.18,26.24,31.97,1.23,38.48,0
26,5.15,2.12,449,831,383,Car,2,410.76,25.99,27.70,26.90,5.67,0.20,8.40,1
27,5.05,2.02,457,711,255,Car,1,401.53,36.43,41.62,39.54,36.71,0.99,13.01,0
28,17.18,2.50,459,843,385,Truck,1,386.08,24.23,25.76,25.14,130.35,5.23,87.03,0
29,4.85,1.92,503,878,376,Car,2,409.45,25.61,30.32,27.31,28.38,1.07,26.03,0
30,4.55,1.92,507,848,342,Car,2,372.96,25.79,30.18,27.34,13.72,0.51,9.00,0
31,4.75,1.82,521,931,411,Car,2,411.13,24.68,25.79,25.08,64.71,2.55,67.89,0
32,4.65,2.02,530,911,382,Car,2,410.69,24.59,31.54,26.95,24.13,0.94,162.51,0
33,4.24,1.92,558,943,386,Car,2,410.59,24.37,29.60,26.67,23.45,0.94,174.07,0
34,4.85,1.92,583,972,390,Car,2,410.04,24.24,30.26,26.37,14.81,0.59,10.77,0
35,4.04,1.92,612,1005,394,Car,2,409.03,23.71,29.04,26.03,18.95,0.76,11.66,0
36,4.75,1.92,645,1022,378,Car,2,403.58,24.23,30.14,26.78,16.05,0.66,8.17,0
37,3.84,1.82,658,963,306,Car,1,409.40,32.33,34.69,33.57,133.39,4.00,14.72,0
38,5.15,2.02,685,1027,343,Car,2,409.86,27.78,31.98,29.97,27.85,0.94,5.12,1
39,4.55,1.92,703,1046,344,Car,1,409.49,26.15,33.12,29.86,70.20,2.32,-1.00,1
40,3.84,1.82,708,1048,341,Car,2,410.49,29.17,31.20,30.17,16.31,0.54,5.64,0
41,10.00,2.12,767,1219,453,Car,2,406.08,20.90,24.01,22.47,22.40,0.98,-1.00,0
42,3.64,1.72,807,1116,310,Car,1,410.21,32.52,33.80,33.20,87.02,2.65,13.19,0
43,13.54,3.03,808,1266,459,Car,2,405.37,20.73,23.40,22.13,19.09,0.92,-1.00,0
44,4.24,1.92,815,1137,323,Car,2,409.69,30.46,32.49,31.82,114.54,3.54,50.60,1
45,4.45,1.82,869,1157,289,Car,2,410.41,32.56,38.65,35.66,48.40,1.35,13.93,0
46,4.24,1.82,884,1293,410,Car,2,409.42,22.99,28.11,25.03,21.61,0.93,7.15,0
47,19.30,2.50,898,1341,444,Truck,1,407.50,22.59,23.25,23.00,101.60,4.38,-1.00,0
48,4.55,1.92,915,1221,307,Car,2,409.32,32.18,36.06,33.46,28.28,0.87,21.58,0
49,4.85,2.02,920,1190,271,Car,2,361.92,31.10,35.08,33.53,21.75,0.70,-1.00,0
50,4.45,2.02,966,1270,305,Car,2,409.81,32.94,35.76,33.71,58.04,1.76,48.22,0
51,4.75,2.02,1000,1308,309,Car,2,409.50,32.55,34.09,33.25,37.39,1.12,36.44,0
52,4.65,1.92,1027,1308,282,Car,1,410.67,35.57,36.91,36.56,61.39,1.66,4.43,1
53,4.04,1.92,1032,1335,304,Car,2,410.33,32.85,34.51,33.88,30.22,0.90,18.86,0
54,6.27,2.43,1049,1345,297,Car,1,409.79,32.89,36.24,34.63,26.07,0.73,-1.00,0
55,3.99,1.82,1063,1350,288,Car,1,403.82,32.55,37.15,35.19,9.35,0.28,2.36,1
56,4.95,2.12,1072,1365,294,Car,2,406.83,32.85,35.90,34.74,37.78,1.07,15.37,0
57,5.05,1.92,1105,1404,300,Car,1,402.96,31.97,34.93,33.70,56.29,1.61,8.04,0
58,5.46,2.12,1132,1441,310,Car,1,409.26,31.67,34.40,33.12,32.05,0.93,-1.00,0
59,13.14,2.50,1138,1564,427,Truck,2,409.05,22.87,25.21,24.01,16.79,0.67,672.67,0
60,7.28,2.32,1171,1469,299,Car,1,408.25,32.63,35.95,34.27,29.22,0.88,19.04,1
61,4.45,1.82,1216,1538,323,Car,1,408.83,30.22,34.09,31.76,62.62,1.84,-1.00,1
62,5.05,2.02,1218,1516,299,Car,2,403.02,32.99,34.36,33.83,196.46,5.91,-1.00,1
63,14.45,2.50,1246,1662,417,Truck,1,407.32,23.41,25.55,24.49,24.78,0.97,-1.00,0
64,4.35,1.92,1258,1535,278,Car,2,382.17,31.91,36.65,34.50,18.03,0.51,10.37,0
65,5.46,2.12,1278,1562,285,Car,2,387.13,33.10,34.66,34.10,25.39,0.75,24.18,0
66,6.37,2.32,1296,1600,305,Car,2,407.27,32.91,34.08,33.51,37.62,1.12,158.04,0
67,17.48,2.50,1300,1709,410,Truck,2,409.66,24.08,25.93,25.05,130.99,5.13,298.27,0
68,5.26,2.02,1318,1622,305,Car,2,409.81,32.87,34.65,33.72,19.93,0.59,14.45,0
69,4.85,1.92,1334,1684,351,Car,1,409.36,27.99,30.08,29.25,239.77,8.04,-1.00,0
70,11.32,2.50,1344,1775,432,Truck,1,392.84,21.90,23.82,22.80,88.15,3.70,-1.00,0
71,14.55,2.50,1378,1816,439,Truck,2,408.54,21.83,24.93,23.33,60.00,2.74,-1.00,0
72,12.23,2.50,1384,1836,453,Truck,1,407.45,21.70,23.95,22.54,25.48,1.09,98.12,0
73,4.55,1.92,1393,1703,311,Car,2,409.78,31.13,35.06,33.06,97.87,3.12,255.23,0
74,8.49,2.50,1419,1873,455,Truck,1,407.32,20.90,24.17,22.43,19.24,0.87,34.89,0
75,4.14,1.92,1439,1746,308,Car,2,409.96,30.31,35.55,33.40,54.33,1.64,388.72,0
76,7.48,2.73,1445,1818,374,Car,1,409.02,26.33,28.15,27.43,3.84,0.13,0.77,1
77,4.45,1.92,1452,1713,262,Car,1,407.05,35.98,43.07,39.00,36.51,0.99,4.15,0
78,4.85,2.02,1472,1780,309,Car,2,407.31,28.99,34.40,33.08,32.29,1.11,84.33,0
79,19.71,2.50,1476,1912,437,Truck,2,408.45,21.95,24.95,23.43,66.24,3.01,-1.00,0
80,4.75,1.92,1485,1810,326,Car,2,409.31,26.83,36.05,31.50,11.63,0.43,15.67,0
81,4.55,1.92,1520,1841,322,Car,2,388.96,25.88,34.62,30.30,14.08,0.54,-1.00,0
82,10.91,2.50,1558,1981,424,Truck,2,393.92,21.91,26.06,23.30,61.52,2.80,-1.00,0
83,11.22,2.50,1627,2070,444,Truck,2,408.53,21.88,24.76,23.06,50.18,2.28,-1.00,0
84,17.38,2.50,1667,2074,408,Truck,2,409.81,24.16,26.36,25.19,165.93,6.86,-1.00,0
85,8.59,2.50,1679,2110,432,Truck,2,408.51,22.48,24.42,23.71,28.73,1.18,32.96,0
86,4.45,1.92,1685,2092,408,Car,2,411.10,23.97,26.73,25.26,14.98,0.57,27.92,0
87,5.15,2.02,1734,2133,400,Car,2,411.97,24.34,27.39,25.83,39.28,1.43,18.39,0
88,4.95,2.02,1759,2146,388,Car,2,411.08,23.08,28.40,26.57,8.24,0.29,2.75,1
89,12.58,2.63,1764,2176,413,Car,2,410.30,23.75,25.70,24.91,10.81,0.43,45.04,0
90,5.05,2.02,1774,2158,385,Car,2,410.68,22.38,30.40,26.75,8.41,0.37,8.05,0
