id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,4.04,1.82,1,63,63,Car,1,86.99,34.90,35.34,35.15,-1.00,-1.00,-1.00,1
2,5.46,2.22,1,97,97,Car,2,129.91,33.56,34.14,33.88,-1.00,-1.00,-1.00,0
3,16.27,2.50,1,103,103,Truck,1,93.32,22.86,22.95,22.91,27.44,1.19,-1.00,0
4,3.94,1.72,1,144,144,Car,1,130.21,22.60,23.11,22.79,12.39,0.53,49.72,0
5,5.36,1.92,1,148,148,Car,2,343.41,55.85,61.17,58.47,-1.00,-1.00,-1.00,0
6,4.24,1.92,1,178,178,Car,1,245.56,34.16,35.23,34.71,103.30,2.93,-1.00,0
7,16.88,2.50,1,213,213,Truck,1,199.55,23.22,23.86,23.55,47.63,2.03,44.15,0
8,17.48,2.50,1,275,275,Truck,1,266.36,23.57,25.07,24.32,40.77,1.71,38.79,0
9,17.38,2.50,1,389,389,Truck,2,387.14,24.21,25.88,24.95,38.55,1.55,-1.00,0
10,17.28,2.50,1,414,414,Truck,1,381.91,22.92,23.31,23.13,99.14,4.25,-1.00,0
11,4.75,1.92,2,90,89,Car,1,135.87,38.50,38.70,38.65,-1.00,-1.00,-1.00,0
12,5.46,2.12,2,98,97,Car,1,137.61,35.29,36.32,35.89,38.40,1.06,40.50,0
13,5.26,2.02,2,280,279,Car,2,404.00,35.87,37.03,36.35,44.90,1.22,37.95,1
14,12.63,2.50,2,397,396,Truck,2,392.14,24.02,25.56,24.83,10.89,0.45,-1.00,0
15,5.15,2.02,3,241,239,Car,2,334.05,34.48,36.14,35.12,207.33,5.95,273.64,1
16,5.36,2.02,11,246,236,Car,1,402.37,41.85,43.60,42.83,106.90,2.46,14.10,0
17,4.55,2.02,37,178,142,Car,1,244.82,43.20,43.91,43.51,16.71,0.38,1.80,1
18,5.15,2.02,87,345,259,Car,1,409.57,38.30,40.93,39.70,126.87,3.10,-1.00,0
19,4.55,2.02,101,329,229,Car,1,403.03,43.49,45.03,44.22,261.75,5.86,205.34,0
20,8.39,2.50,108,507,400,Truck,2,408.73,24.76,26.58,25.62,90.97,3.50,194.21,0
21,4.14,1.92,125,395,271,Car,1,407.87,37.17,38.65,37.81,55.97,1.45,-1.00,0
22,5.05,1.92,139,366,228,Car,1,402.39,43.88,45.24,44.34,60.62,1.35,45.85,0
23,4.04,1.92,139,483,345,Car,1,410.53,29.37,30.78,29.85,77.61,2.63,11.95,1
24,14.65,2.50,140,550,411,Truck,2,408.88,24.23,25.68,24.95,16.53,0.68,-1.00,0
25,4.85,1.92,162,420,259,Car,2,411.42,39.01,41.35,39.90,-1.00,-1.00,-1.00,1
26,4.85,1.92,190,436,247,Car,2,403.26,38.98,44.30,41.01,37.37,0.96,-1.00,0
27,17.48,2.50,190,594,405,Truck,2,409.92,24.70,26.19,25.38,27.43,1.05,74.82,0
28,5.26,2.02,196,512,317,Car,2,411.70,31.56,34.16,32.59,57.27,1.81,-1.00,0
