id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,4.95,1.82,1,32,32,Car,1,38.39,30.79,31.38,31.09,-1.00,-1.00,-1.00,0
2,5.36,2.02,1,47,47,Car,2,65.85,35.31,36.60,35.95,-1.00,-1.00,-1.00,0
3,3.74,1.72,1,47,47,Car,2,53.97,28.84,30.12,29.50,-1.00,-1.00,-1.00,0
4,5.26,2.02,1,60,60,Car,1,80.39,33.91,34.34,34.14,-1.00,-1.00,-1.00,0
5,5.26,2.02,1,92,92,Car,1,121.14,33.21,33.39,33.32,76.07,2.28,31.45,0
6,18.49,2.50,1,132,132,Truck,1,125.92,23.32,24.36,24.05,-1.00,-1.00,-1.00,0
7,13.74,2.50,1,137,137,Truck,2,159.13,28.14,29.85,29.27,92.61,3.22,363.00,0
8,4.55,1.82,1,175,175,Car,1,209.94,29.61,30.92,30.19,34.75,1.12,-1.00,0
9,5.05,2.02,1,195,195,Car,2,223.23,28.43,29.31,28.79,58.89,2.05,199.62,0
10,8.08,2.50,1,198,198,Truck,1,175.59,22.15,22.45,22.30,42.64,1.90,-1.00,0
11,4.75,2.02,1,211,211,Car,1,272.60,31.01,35.18,32.47,34.38,1.09,12.01,0
12,17.28,2.50,1,213,213,Truck,1,212.55,24.41,25.65,25.08,107.76,4.20,-1.00,0
13,4.35,2.02,1,243,243,Car,2,303.10,30.61,32.12,31.33,54.47,1.77,20.46,0
14,4.75,1.92,1,251,251,Car,2,346.81,32.34,36.20,34.71,19.46,0.57,44.84,0
15,5.76,2.12,1,262,262,Car,1,351.09,32.71,34.65,33.64,61.93,1.88,27.14,0
16,4.55,1.82,1,273,273,Car,2,332.64,29.04,31.23,30.59,23.03,0.78,4.11,1
17,4.14,1.72,1,288,288,Car,2,369.88,30.90,33.34,32.23,15.24,0.49,8.35,0
18,5.36,2.12,1,295,295,Car,1,394.70,32.53,34.39,33.58,37.08,1.10,128.93,0
19,17.28,2.50,1,322,322,Truck,1,320.97,23.54,26.03,25.01,86.35,3.41,185.67,0
20,14.86,2.50,1,338,338,Truck,1,306.38,21.89,23.59,22.74,110.02,4.85,99.61,0
21,17.18,2.50,1,424,424,Truck,1,390.92,21.72,24.16,23.12,58.65,2.61,77.03,0
22,5.26,1.82,2,67,66,Car,2,91.03,34.30,35.61,35.02,23.26,0.68,-1.00,0
23,21.32,2.50,2,71,70,Truck,2,67.56,24.27,24.73,24.49,-1.00,-1.00,-1.00,0
24,3.23,1.72,2,119,118,Car,1,154.80,32.93,33.92,33.14,30.10,0.89,49.15,0
25,3.64,1.72,2,177,176,Car,2,171.64,23.59,25.05,24.54,99.39,4.09,359.54,0
26,5.15,2.02,2,181,180,Car,2,260.35,35.56,36.60,36.39,160.67,4.40,130.51,0
27,6.97,2.93,2,268,267,Truck,2,261.51,23.44,25.50,24.59,83.75,3.44,-1.00,0
