id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,16.47,2.50,1,31,31,Truck,2,24.37,19.74,20.79,20.27,-1.00,-1.00,-1.00,0
2,8.49,2.50,1,54,54,Truck,1,51.45,24.12,24.57,24.34,-1.00,-1.00,-1.00,0
3,4.35,1.92,1,54,54,Car,1,59.08,27.75,28.04,27.92,12.75,0.45,46.94,0
4,15.16,2.50,1,88,88,Truck,2,81.84,23.09,24.01,23.54,38.33,1.63,10.43,0
5,4.85,2.02,1,123,123,Car,2,171.16,34.16,35.78,35.12,-1.00,-1.00,-1.00,0
6,4.65,1.92,1,152,152,Car,1,211.23,34.97,35.08,35.01,-1.00,-1.00,-1.00,0
7,3.33,1.72,1,157,157,Car,1,166.65,26.56,26.82,26.72,105.58,3.93,44.32,0
8,4.24,1.92,1,230,230,Car,2,253.77,26.08,29.46,27.73,78.91,3.02,-1.00,0
9,5.96,2.43,1,231,231,Car,2,283.70,29.49,32.56,30.86,44.47,1.50,-1.00,0
10,4.65,2.12,1,243,243,Car,1,288.27,29.22,30.28,29.80,75.12,2.52,88.60,0
11,4.65,2.02,1,253,253,Car,2,271.04,25.02,30.37,26.92,18.79,0.75,158.90,1
12,4.55,2.02,1,268,268,Car,1,315.18,29.25,29.87,29.53,22.38,0.75,19.47,1
13,4.55,2.02,1,309,309,Car,1,368.92,29.03,30.98,29.96,48.82,1.62,61.22,0
14,4.65,2.12,1,310,310,Car,2,353.19,26.78,29.88,28.59,24.29,0.81,56.52,0
15,4.65,2.12,1,328,328,Car,2,374.21,27.04,30.51,28.62,15.08,0.55,13.88,0
16,14.65,2.50,1,342,342,Truck,2,279.30,20.22,21.34,20.49,24.77,1.16,-1.00,0
17,12.03,2.50,1,357,357,Truck,1,340.93,22.96,24.74,23.95,33.94,1.39,-1.00,0
18,6.67,2.43,1,367,367,Car,2,407.47,27.07,28.27,27.84,71.08,2.53,34.71,0
19,13.14,2.93,1,410,410,Car,1,411.40,23.99,27.62,25.16,39.36,1.63,19.51,0
