id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,4.55,1.82,1,28,28,Car,2,38.13,35.58,35.69,35.62,-1.00,-1.00,-1.00,1
2,5.26,2.02,1,48,48,Car,2,70.20,36.93,38.09,37.50,18.91,0.50,11.10,0
3,6.37,2.43,1,71,71,Car,1,93.06,33.27,33.33,33.31,-1.00,-1.00,-1.00,0
4,19.30,2.50,1,108,108,Truck,1,102.26,23.24,24.18,23.93,-1.00,-1.00,-1.00,0
5,5.86,2.02,1,108,108,Car,2,155.99,35.47,37.12,36.52,79.84,2.25,-1.00,0
6,5.00,1.92,1,124,124,Car,2,154.74,31.09,32.10,31.50,27.31,0.88,-1.00,0
7,7.58,2.22,1,188,188,Car,2,275.58,36.20,37.24,36.88,111.08,2.99,153.16,0
8,5.76,1.92,1,196,196,Car,1,299.93,37.53,39.58,38.47,150.02,3.80,504.16,0
9,17.48,2.50,1,211,211,Truck,1,189.84,22.14,22.87,22.61,71.40,3.13,-1.00,0
10,4.95,1.82,1,246,246,Car,2,338.48,33.33,35.88,34.57,65.12,1.95,-1.00,0
11,3.84,1.72,1,252,252,Car,1,326.86,31.58,33.65,32.58,170.35,5.06,597.85,0
12,15.77,2.50,1,269,269,Truck,2,255.02,23.15,24.57,23.80,170.10,7.34,-1.00,0
13,8.59,2.50,1,273,273,Truck,1,243.54,21.74,23.00,22.39,45.02,1.96,220.13,0
14,5.05,1.92,1,289,289,Car,2,399.13,33.34,35.94,34.67,47.73,1.36,366.90,0
15,4.95,1.82,1,292,292,Car,1,375.55,31.29,33.84,32.28,43.12,1.29,140.89,0
16,9.20,2.50,1,312,312,Truck,1,312.60,24.09,25.95,25.14,28.79,1.19,12.20,0
17,5.26,2.02,1,315,315,Car,2,338.13,26.33,28.93,26.93,25.59,0.94,-1.00,0
18,4.85,2.02,1,345,345,Car,2,377.77,26.70,27.94,27.47,26.24,0.95,18.31,0
19,5.26,1.92,1,375,375,Car,2,400.50,26.12,28.00,26.78,16.43,0.59,133.63,0
20,17.99,2.50,2,68,67,Truck,2,70.30,26.38,27.00,26.69,-1.00,-1.00,-1.00,0
21,4.85,1.92,2,93,92,Car,1,143.28,39.20,39.50,39.39,-1.00,-1.00,-1.00,0
22,3.74,1.82,2,96,95,Car,2,120.44,31.49,32.62,32.08,76.34,2.40,-1.00,0
23,4.90,1.92,2,114,113,Car,1,151.25,33.73,33.86,33.80,52.52,1.55,96.14,0
24,3.94,1.72,2,269,268,Car,2,305.49,28.05,29.53,28.62,148.78,5.25,-1.00,0
25,17.58,2.50,2,341,340,Truck,2,326.90,23.23,25.40,24.12,53.76,2.16,220.08,0
26,5.15,2.02,6,319,314,Car,1,411.05,31.23,34.00,32.84,29.11,0.91,25.34,0
27,12.73,2.50,24,459,436,Truck,2,409.32,22.66,24.58,23.53,90.74,4.00,-1.00,0
28,5.76,2.02,35,324,290,Car,1,410.30,33.59,37.69,35.51,157.44,4.17,-1.00,0
29,4.95,1.82,39,354,316,Car,2,409.48,32.28,32.68,32.50,56.82,1.76,-1.00,0
30,4.65,1.72,49,335,287,Car,1,408.70,33.57,38.38,35.74,10.43,0.31,17.62,0
31,5.26,1.82,60,376,317,Car,2,411.52,32.33,32.83,32.58,22.63,0.69,47.85,0
32,4.75,1.82,88,398,311,Car,2,405.72,31.83,33.18,32.73,23.56,0.72,29.64,0
33,4.45,1.72,104,415,312,Car,2,411.35,29.43,34.33,33.08,12.29,0.38,14.24,0
34,5.26,2.02,114,402,289,Car,1,409.14,34.35,36.66,35.54,110.55,3.14,28.14,0
35,5.00,1.82,129,353,225,Car,1,400.77,38.36,48.23,44.74,29.82,0.75,4.85,0
36,18.60,2.50,129,528,400,Truck,2,408.58,24.66,26.38,25.61,53.07,2.01,29.80,0
37,4.85,1.82,150,433,284,Car,1,403.72,34.50,36.76,35.68,45.16,1.29,67.50,0
38,5.76,1.92,154,385,232,Car,1,402.73,36.54,46.59,43.61,43.28,0.98,35.24,0
39,4.55,1.72,164,488,325,Car,2,410.54,30.81,32.52,31.70,75.66,2.41,62.38,0
40,5.15,1.92,171,415,245,Car,1,401.88,38.56,42.92,41.20,22.31,0.56,7.62,1
41,4.95,1.72,176,497,322,Car,2,410.94,30.62,32.72,32.01,154.73,4.78,25.63,0
42,17.58,2.50,185,624,440,Truck,1,408.90,23.08,23.55,23.29,266.01,11.40,-1.00,0
43,5.96,1.92,210,539,330,Car,2,410.45,29.72,33.03,31.21,34.67,1.16,-1.00,0
44,17.28,2.50,220,613,394,Truck,2,374.61,22.63,25.04,23.85,39.20,1.73,-1.00,0
45,5.26,1.92,234,538,305,Car,2,410.04,31.70,35.55,33.73,61.30,1.90,16.66,0
46,5.36,2.02,246,562,317,Car,2,406.97,30.37,32.81,32.20,26.09,0.79,28.06,0
47,11.22,2.50,260,692,433,Truck,2,409.26,22.62,24.89,23.70,60.25,2.66,-1.00,0
48,4.65,1.72,263,574,312,Car,2,409.14,30.17,34.25,32.91,32.45,1.07,23.82,0
49,5.05,1.92,264,590,327,Car,2,410.45,29.89,33.68,31.50,18.26,0.61,60.08,0
50,4.35,1.82,276,590,315,Car,2,411.49,29.65,34.59,32.78,11.99,0.40,28.25,0
51,5.05,1.82,320,600,281,Car,1,411.52,35.56,38.22,36.76,228.15,6.16,82.74,0
52,4.75,1.82,333,594,262,Car,1,408.23,36.90,42.18,39.12,261.98,6.25,171.00,0
53,17.58,2.50,339,770,432,Truck,1,407.91,23.00,24.56,23.67,117.43,4.98,99.67,0
54,17.38,2.50,343,776,434,Truck,2,407.09,22.31,25.07,23.51,56.17,2.51,-1.00,0
55,5.26,1.82,346,625,280,Car,2,409.61,36.30,37.12,36.72,47.14,1.28,15.00,0
56,5.05,1.82,371,656,286,Car,2,409.15,35.53,36.54,35.91,30.25,0.84,-1.00,0
57,5.15,1.82,384,664,281,Car,1,409.26,34.97,37.98,36.56,85.64,2.36,94.53,0
58,6.57,2.73,387,814,428,Truck,2,411.34,22.93,25.50,24.09,30.92,1.23,36.32,0
59,17.89,2.50,389,799,411,Truck,2,407.73,24.10,25.73,24.88,15.47,0.61,-1.00,0
60,5.36,1.92,395,636,242,Car,1,410.07,40.66,43.70,42.57,65.34,1.54,12.10,0
61,6.57,2.83,410,843,434,Truck,2,411.18,21.58,24.53,23.75,14.30,0.66,21.99,0
62,8.99,2.50,414,856,443,Truck,1,408.44,21.94,24.74,23.11,64.11,2.64,133.42,0
63,5.36,2.02,418,663,246,Car,1,409.99,38.19,44.16,41.86,31.63,0.83,18.61,0
64,5.36,1.92,419,738,320,Car,2,408.95,29.15,34.77,32.06,6.08,0.20,1.04,2
65,5.26,1.72,423,695,273,Car,2,409.96,35.80,39.60,37.70,57.07,1.46,23.30,0
