id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.36,2.12,1,41,41,Car,2,60.27,37.50,38.13,37.81,-1.00,-1.00,-1.00,0
2,5.36,2.02,1,53,53,Car,2,82.22,38.64,40.30,39.53,-1.00,-1.00,-1.00,0
3,5.76,2.32,1,71,71,Car,1,93.58,33.33,33.56,33.49,-1.00,-1.00,-1.00,0
4,6.67,2.50,1,96,96,Truck,1,128.40,33.74,33.92,33.83,37.13,1.10,21.13,0
5,4.75,1.92,1,100,100,Car,2,124.93,30.94,32.26,31.60,-1.00,-1.00,-1.00,0
6,5.05,2.12,1,116,116,Car,1,156.33,33.84,34.46,34.02,21.31,0.63,40.50,0
7,4.85,2.02,1,146,146,Car,1,203.32,34.76,35.52,35.09,55.70,1.60,18.58,0
8,5.26,2.12,1,157,157,Car,1,228.87,36.28,37.22,36.71,54.57,1.50,20.20,0
9,17.18,2.50,1,174,174,Truck,1,171.14,24.18,24.93,24.75,-1.00,-1.00,-1.00,0
10,17.58,2.50,1,177,177,Truck,2,184.06,25.55,26.51,26.17,42.25,1.65,-1.00,0
11,5.86,2.32,1,189,189,Car,1,277.44,35.85,38.02,36.92,39.29,1.07,52.18,0
12,5.36,2.02,1,207,207,Car,1,263.74,31.65,32.44,32.02,55.42,1.71,-1.00,0
13,5.15,2.02,1,243,243,Car,1,302.73,30.68,32.19,31.29,32.80,1.02,-1.00,0
14,5.26,2.02,1,253,253,Car,1,344.86,33.84,34.52,34.23,62.05,1.80,-1.00,0
15,5.05,2.12,2,65,64,Car,1,82.30,32.03,33.63,32.73,-1.00,-1.00,-1.00,0
16,4.85,1.92,2,98,97,Car,1,123.35,31.91,32.50,32.18,33.26,1.04,-1.00,0
17,4.35,1.82,2,121,120,Car,2,196.53,40.07,43.18,41.35,110.22,2.69,80.21,0
18,5.56,2.12,2,145,144,Car,2,237.99,41.15,42.39,41.66,33.48,0.80,32.98,0
19,6.57,2.32,2,149,148,Car,2,186.06,31.00,32.37,31.68,122.11,3.94,-1.00,0
20,4.35,1.82,2,177,176,Car,2,219.84,30.89,32.63,31.50,29.26,0.92,48.47,0
21,4.75,1.82,2,179,178,Car,2,260.89,33.79,39.89,36.92,21.26,0.62,13.49,1
22,3.03,1.62,2,297,296,Car,2,391.60,30.76,34.74,33.18,128.87,4.16,137.09,0
23,10.71,2.50,2,311,310,Truck,2,316.04,25.09,26.10,25.57,136.89,5.42,-1.00,0
24,17.69,2.50,10,386,377,Truck,1,386.62,24.86,26.34,25.72,218.44,8.48,138.18,0
25,4.65,1.92,43,340,298,Car,1,398.38,33.08,34.20,33.55,127.76,3.78,42.77,0
26,4.04,1.82,43,372,330,Car,2,411.01,30.05,32.95,31.25,66.66,2.22,-1.00,0
27,6.27,2.12,121,440,320,Car,2,408.98,30.94,33.60,32.07,84.20,2.54,224.57,0
28,4.55,1.82,125,410,286,Car,1,410.12,35.05,37.86,35.99,94.32,2.68,26.00,1
29,4.55,1.92,132,461,330,Car,1,410.34,30.84,31.68,31.20,16.49,0.52,-1.00,0
30,17.89,2.50,141,507,367,Truck,2,370.49,24.75,25.89,25.34,161.31,6.47,-1.00,0
31,7.28,2.50,166,490,325,Truck,2,406.07,30.69,32.68,31.34,46.28,1.50,-1.00,0
32,5.36,2.22,173,488,316,Car,1,408.60,31.61,33.73,32.44,29.69,0.92,15.97,0
33,4.04,1.92,176,465,290,Car,2,411.11,34.34,37.12,35.58,403.22,11.74,-1.00,0
34,4.45,1.82,181,443,263,Car,1,408.63,38.36,39.61,39.01,292.09,7.39,57.53,0
35,4.24,1.82,191,528,338,Car,2,411.50,29.16,31.94,30.54,30.52,1.04,-1.00,0
