id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.15,1.92,1,43,43,Car,1,54.78,32.46,33.03,32.74,-1.00,-1.00,-1.00,0
2,13.44,2.50,1,51,51,Truck,1,44.67,22.33,22.44,22.40,-1.00,-1.00,-1.00,0
3,5.15,1.82,1,72,72,Car,2,88.08,30.66,31.36,31.04,-1.00,-1.00,-1.00,0
4,5.15,2.02,1,89,89,Car,2,107.41,30.43,30.73,30.55,14.04,0.46,-1.00,0
5,9.80,2.50,1,110,110,Truck,1,98.18,22.50,22.56,22.54,26.55,1.17,139.08,0
6,3.84,1.82,1,175,175,Car,1,245.38,34.71,35.63,35.28,174.18,4.89,65.76,0
7,4.65,1.82,1,200,200,Car,2,256.41,31.48,32.91,32.24,93.01,2.87,58.88,0
8,4.04,1.72,2,125,124,Car,2,153.13,30.78,31.41,31.15,-1.00,-1.00,-1.00,0
9,4.35,1.82,2,193,192,Car,1,196.06,25.03,26.40,25.68,79.06,3.10,23.99,0
10,4.04,1.82,2,239,238,Car,2,351.32,35.13,38.93,37.09,221.44,6.05,37.70,0
11,5.15,1.92,2,246,245,Car,2,328.54,31.76,34.94,33.68,58.94,1.70,34.97,0
12,4.35,1.92,47,366,320,Car,2,411.77,30.99,34.07,32.30,135.49,4.36,-1.00,0
13,4.85,1.92,80,367,288,Car,2,410.87,32.76,37.15,35.82,167.16,4.99,-1.00,0
14,9.40,2.50,89,515,427,Truck,2,409.33,23.01,25.24,24.03,41.48,1.80,-1.00,0
15,4.65,1.92,91,321,231,Car,1,409.01,43.45,46.02,44.48,252.28,5.64,25.30,0
16,5.15,2.02,113,410,298,Car,2,411.78,31.29,38.93,34.68,38.95,1.24,58.18,0
17,4.55,1.82,141,441,301,Car,2,410.90,30.48,37.69,34.26,30.19,0.99,-1.00,0
18,16.98,2.50,160,578,419,Truck,2,410.65,23.55,25.68,24.57,46.59,1.83,156.79,0
19,4.35,1.92,161,469,309,Car,2,409.73,30.08,37.42,33.28,18.81,0.62,-1.00,0
20,5.15,1.92,177,481,305,Car,2,404.30,30.75,36.77,33.27,14.96,0.48,27.44,0
21,4.95,2.02,202,515,314,Car,2,404.19,26.86,39.38,32.31,25.63,0.95,42.81,0
22,14.25,2.50,236,569,334,Truck,2,373.81,26.68,29.37,28.08,21.59,0.80,19.28,1
23,17.08,2.50,283,685,403,Truck,1,408.25,24.28,26.62,25.40,-1.00,-1.00,-1.00,0
24,4.04,1.82,339,679,341,Car,2,410.83,27.97,32.86,30.22,98.92,3.20,67.50,0
25,4.24,1.92,401,724,324,Car,2,403.73,30.12,32.23,31.26,188.63,5.95,31.40,0
26,4.45,1.92,453,783,331,Car,2,411.36,29.77,32.24,31.16,124.88,4.00,230.08,0
27,3.54,1.72,487,794,308,Car,1,404.72,30.68,34.18,32.97,139.79,4.30,16.99,0
28,4.75,1.82,570,887,318,Car,1,409.98,30.20,34.82,32.34,103.41,3.09,126.21,0
29,5.76,2.32,580,854,275,Car,1,407.59,36.85,37.65,37.21,-1.00,-1.00,-1.00,0
30,16.98,2.50,623,1053,431,Truck,1,407.98,22.62,24.82,23.73,29.33,1.27,-1.00,0
31,4.75,1.92,704,983,280,Car,1,402.41,33.13,38.75,36.08,178.91,4.71,120.75,1
32,4.65,1.92,742,1029,288,Car,2,408.84,34.14,36.58,35.63,-1.00,-1.00,-1.00,0
33,7.07,2.50,756,1189,434,Truck,1,407.37,22.66,24.68,23.52,117.34,4.96,157.17,0
34,4.55,1.82,782,1088,307,Car,2,412.24,32.43,35.70,33.70,53.31,1.64,-1.00,0
35,20.01,2.50,835,1254,420,Truck,1,386.72,22.41,23.70,23.09,59.63,2.52,225.58,0
36,4.65,1.92,836,1138,303,Car,2,410.74,33.10,35.37,34.04,63.65,1.86,377.26,1
37,4.85,1.92,859,1134,276,Car,2,411.88,32.59,39.99,37.47,26.32,0.80,-1.00,0
38,16.88,2.50,870,1279,410,Truck,2,410.53,24.10,26.58,25.11,26.83,1.09,-1.00,0
39,9.50,2.50,879,1327,449,Truck,1,408.50,21.94,24.02,22.80,30.06,1.27,94.39,0
40,4.75,2.02,886,1192,307,Car,1,410.73,32.13,35.00,33.57,265.28,7.60,336.60,0
41,13.14,2.50,892,1264,373,Truck,2,410.51,26.15,28.97,27.60,28.22,1.08,-1.00,0
42,16.88,2.50,932,1379,448,Truck,1,406.70,21.86,23.62,22.76,28.95,1.27,46.80,0
43,5.36,1.92,954,1259,306,Car,1,410.61,32.80,34.83,33.67,83.08,2.51,88.57,0
44,4.04,1.92,954,1305,352,Car,2,410.77,28.96,29.80,29.27,45.50,1.53,24.11,0
45,7.28,2.53,954,1334,381,Car,2,411.45,25.95,28.68,27.09,56.19,2.00,36.75,0
46,5.46,2.22,986,1437,452,Car,1,409.75,21.81,24.09,22.72,44.89,1.98,97.08,0
47,4.55,1.92,1007,1336,330,Car,2,410.62,31.03,31.79,31.23,35.22,1.11,19.56,0
48,4.85,1.92,1022,1350,329,Car,1,410.29,30.52,32.03,31.29,89.57,2.79,-1.00,0
49,4.85,1.92,1058,1382,325,Car,2,409.54,30.85,31.97,31.61,52.48,1.65,61.82,0
50,4.75,1.82,1062,1414,353,Car,1,411.34,28.28,31.29,29.23,46.39,1.48,-1.00,0
51,4.65,1.92,1084,1432,349,Car,1,410.04,28.24,31.84,29.47,16.45,0.57,16.80,0
52,4.55,1.92,1087,1405,319,Car,2,410.55,31.03,32.97,32.29,26.38,0.81,20.50,0
53,16.57,2.50,1108,1503,396,Truck,2,396.63,23.99,26.20,25.04,128.33,4.94,-1.00,0
54,4.95,1.92,1113,1426,314,Car,2,411.66,31.24,33.82,32.89,22.68,0.67,17.79,0
55,5.15,1.92,1118,1468,351,Car,1,410.79,27.93,32.45,29.36,34.20,1.17,38.99,0
56,17.08,2.50,1132,1563,432,Truck,1,407.92,22.49,24.89,23.67,98.32,4.24,59.94,0
57,4.95,1.92,1138,1455,318,Car,2,411.71,30.92,33.46,32.49,26.07,0.84,2751.36,0
