id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,4.75,2.02,1,37,37,Car,2,55.99,38.54,39.69,39.10,-1.00,-1.00,-1.00,0
2,4.35,1.82,1,69,69,Car,2,86.92,31.97,32.22,32.05,-1.00,-1.00,-1.00,0
3,6.16,2.32,1,83,83,Car,1,88.29,26.78,27.11,26.95,12.10,0.44,-1.00,0
4,4.65,1.82,1,105,105,Car,1,111.88,26.21,27.40,26.91,18.08,0.67,61.65,0
5,4.65,1.82,1,111,111,Car,2,137.61,30.73,31.76,31.33,45.24,1.47,-1.00,0
6,5.41,2.22,1,152,152,Car,1,167.45,26.55,28.83,27.74,-1.00,-1.00,-1.00,0
7,4.75,1.92,1,161,161,Car,2,244.05,37.01,39.34,38.18,81.76,2.12,11.96,1
8,3.84,1.82,1,221,221,Car,2,301.55,32.62,36.45,34.30,44.62,1.36,-1.00,0
9,4.65,1.82,1,251,251,Car,2,364.94,35.54,37.30,36.52,45.00,1.25,64.53,1
10,4.75,1.92,1,334,334,Car,2,407.89,28.91,32.64,30.63,80.94,2.65,-1.00,0
11,4.24,1.92,2,49,48,Car,2,73.56,39.16,39.44,39.28,12.98,0.33,21.92,0
12,6.16,2.22,2,65,64,Car,1,69.23,27.44,27.66,27.54,-1.00,-1.00,-1.00,0
13,4.55,2.02,22,286,265,Car,2,403.54,35.84,40.24,38.24,63.89,1.64,23.60,0
14,4.45,1.92,40,127,88,Car,1,96.76,26.84,29.00,27.82,18.73,0.68,12.05,0
15,4.24,1.82,46,389,344,Car,2,411.62,28.74,31.29,30.02,51.05,1.77,-1.00,0
16,4.85,1.92,106,464,359,Car,2,411.25,27.71,30.07,28.74,64.81,2.33,-1.00,0
17,4.35,1.82,219,511,293,Car,1,410.95,33.83,36.60,35.20,-1.00,-1.00,-1.00,0
18,4.75,1.92,261,484,224,Car,1,410.07,45.51,46.35,46.00,-1.00,-1.00,-1.00,0
19,4.45,1.82,299,537,239,Car,1,408.57,41.84,44.40,42.94,64.53,1.45,-1.00,0
20,3.94,1.72,302,637,336,Car,2,411.45,29.58,32.35,30.72,212.68,6.96,275.18,0
21,19.20,2.50,302,708,407,Truck,1,406.56,23.97,26.16,25.05,27.98,1.11,-1.00,0
22,5.15,2.02,320,608,289,Car,1,401.82,33.63,35.46,34.90,33.39,0.94,130.67,1
23,6.47,2.22,353,705,353,Car,2,411.05,28.04,30.69,29.21,54.03,1.92,-1.00,0
24,4.65,2.02,363,678,316,Car,2,403.08,30.83,33.43,32.01,-1.00,-1.00,-1.00,0
25,5.05,2.12,440,682,243,Car,1,409.98,41.43,43.25,42.38,68.60,1.61,3.84,1
26,16.98,2.50,460,890,431,Truck,2,408.05,22.74,25.01,23.74,101.92,4.48,-1.00,0
27,17.08,2.50,512,916,405,Truck,1,409.17,24.27,26.32,25.35,21.27,0.83,122.63,0
28,17.08,2.50,524,961,438,Truck,2,408.43,22.24,24.37,23.37,41.70,1.87,-1.00,0
29,5.15,2.02,538,814,277,Car,1,409.15,34.35,39.58,37.08,141.60,3.91,11.57,1
30,3.44,1.72,554,986,433,Car,2,411.59,23.04,25.34,23.83,19.17,0.80,9.09,0
31,4.04,1.82,564,808,245,Car,1,410.34,41.32,43.23,42.07,26.68,0.64,6.78,0
