id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,11.62,2.50,1,49,49,Truck,1,46.61,24.33,24.38,24.36,-1.00,-1.00,-1.00,0
2,6.97,2.22,1,52,52,Car,2,67.49,33.00,33.36,33.19,-1.00,-1.00,-1.00,0
3,5.56,2.02,1,56,56,Car,1,67.28,30.28,31.16,30.70,-1.00,-1.00,-1.00,0
4,12.53,2.50,1,62,62,Truck,2,66.23,26.64,27.77,27.22,-1.00,-1.00,-1.00,0
5,4.24,1.82,1,66,66,Car,2,56.17,21.62,21.71,21.65,-1.00,-1.00,-1.00,0
6,4.45,1.72,1,77,77,Car,2,101.05,32.45,34.13,33.32,29.19,0.87,108.86,0
7,7.88,2.22,1,99,99,Car,2,130.83,33.01,34.26,33.42,20.83,0.63,38.07,0
8,5.15,2.02,1,117,117,Car,1,136.69,28.70,30.30,29.50,62.89,2.19,-1.00,0
9,5.36,1.92,1,137,137,Car,2,180.02,32.86,33.55,33.12,44.84,1.33,15.66,1
10,17.28,2.50,1,175,175,Truck,2,158.04,22.26,23.15,22.72,38.12,1.71,149.84,0
11,5.46,2.02,1,180,180,Car,2,201.83,27.68,28.87,28.20,15.86,0.55,66.91,0
12,5.15,1.72,1,195,195,Car,2,245.13,30.64,32.66,31.62,60.30,1.96,-1.00,0
13,4.95,2.02,1,224,224,Car,2,249.03,26.52,28.51,27.94,43.47,1.62,77.59,0
14,4.45,1.72,1,236,236,Car,2,295.47,29.94,33.57,31.46,45.24,1.50,355.47,0
15,6.97,2.02,1,256,256,Car,2,248.00,22.40,25.25,24.33,74.84,2.97,34.87,0
16,4.95,1.92,1,266,266,Car,2,319.69,27.66,33.18,30.19,20.93,0.75,-1.00,0
17,8.69,2.50,1,291,291,Truck,1,267.12,22.86,23.31,23.04,213.51,9.16,-1.00,0
18,20.11,2.50,1,245,245,Truck,1,251.01,25.47,25.95,25.73,104.56,4.07,71.82,0
19,4.65,1.92,1,313,313,Car,2,287.21,20.35,24.92,23.03,35.24,1.73,-1.00,0
20,5.15,1.92,1,321,321,Car,2,390.44,29.97,32.18,30.52,56.50,1.88,25.22,0
21,5.05,1.92,1,330,330,Car,1,400.64,29.99,30.95,30.46,63.89,2.10,56.81,0
22,4.04,1.82,1,337,337,Car,2,355.66,25.56,27.16,26.47,34.40,1.26,47.77,0
23,20.82,2.50,1,395,395,Truck,1,369.17,22.87,23.69,23.43,74.55,3.20,110.52,0
24,5.36,1.92,2,86,85,Car,1,90.45,26.29,27.36,26.96,-1.00,-1.00,-1.00,0
25,5.66,2.43,2,135,134,Car,1,128.17,23.88,24.59,24.11,32.86,1.33,-1.00,0
26,5.15,1.92,2,162,161,Car,1,184.43,26.25,29.88,28.84,49.84,1.67,47.80,1
27,5.15,1.92,2,186,185,Car,1,217.52,28.78,30.34,29.58,18.76,0.62,5.83,0
28,5.36,2.12,2,200,199,Car,1,234.45,28.70,30.95,29.63,10.37,0.35,28.18,0
29,5.26,2.02,2,273,272,Car,1,325.04,29.32,30.44,29.99,81.73,2.72,49.74,0
30,10.41,2.50,2,301,300,Truck,2,309.40,25.42,26.71,25.89,52.69,2.06,-1.00,0
31,17.89,2.50,2,393,392,Truck,1,405.98,25.49,26.44,25.97,85.81,3.32,135.31,0
32,4.24,1.72,3,112,110,Car,2,100.65,22.54,23.22,23.08,38.35,1.65,24.05,0
33,4.85,1.92,3,370,368,Car,2,371.01,24.42,26.45,25.28,54.58,2.10,19.85,0
34,4.24,1.72,5,376,372,Car,2,410.22,26.20,28.50,27.64,40.05,1.40,30.76,0
35,8.79,2.50,11,458,448,Truck,1,408.68,22.56,23.10,22.86,40.72,1.76,-1.00,0
36,5.26,1.92,29,363,335,Car,1,409.99,30.47,31.33,30.70,34.60,1.13,31.31,0
37,5.26,1.92,32,405,374,Car,2,408.88,26.21,28.36,27.41,21.34,0.80,459.60,0
38,5.15,1.92,49,391,343,Car,1,410.17,29.49,30.87,29.99,21.03,0.68,-1.00,0
39,4.95,1.82,51,425,375,Car,1,411.77,26.32,28.31,27.53,29.00,1.09,20.05,0
40,4.55,1.82,58,432,375,Car,2,409.15,25.75,28.74,27.36,23.02,0.86,40.99,0
41,5.36,1.82,63,351,289,Car,2,401.42,31.74,35.98,34.86,41.60,1.25,10.22,0
42,5.86,2.22,64,508,445,Car,1,410.88,22.55,24.11,23.14,38.75,1.69,41.97,0
43,17.58,2.50,68,465,398,Truck,2,408.88,25.26,26.64,25.76,80.96,3.13,154.78,0
44,5.36,1.92,74,412,339,Car,2,410.09,28.33,31.58,30.35,10.55,0.34,-1.00,0
45,4.95,1.92,84,430,347,Car,1,411.11,28.68,31.37,29.72,36.74,1.22,65.13,0
46,4.95,1.92,109,444,336,Car,1,410.51,27.43,32.14,30.65,10.54,0.37,6.52,0
47,10.61,2.50,145,537,393,Truck,2,407.03,25.05,26.79,25.97,67.85,2.59,417.94,0
48,8.69,2.50,147,590,444,Truck,1,408.56,22.38,23.67,23.06,65.22,2.85,135.58,0
49,7.18,2.50,183,620,438,Truck,1,408.95,22.99,23.86,23.41,20.04,0.87,30.20,0
50,4.24,1.82,185,509,325,Car,1,411.06,29.49,33.92,31.73,72.83,2.41,26.55,0
51,5.15,1.92,198,495,298,Car,2,409.50,33.65,35.28,34.49,108.90,3.23,20.42,0
52,5.05,1.92,210,505,296,Car,2,409.66,33.57,36.70,34.74,93.47,2.76,15.35,0
53,4.75,1.82,213,545,333,Car,1,410.49,28.36,33.03,30.92,32.46,0.98,276.87,0
54,5.66,2.02,229,538,310,Car,1,408.62,32.07,35.28,33.07,140.74,4.35,23.38,0
55,17.79,2.50,241,634,394,Truck,2,407.75,25.41,26.35,25.95,77.96,2.97,395.65,0
56,4.95,1.82,282,617,336,Car,1,408.98,29.94,30.90,30.53,69.17,2.25,-1.00,0
57,4.65,1.72,287,593,307,Car,1,410.89,31.17,35.13,33.59,55.05,1.72,15.06,0
58,12.73,2.50,309,724,416,Truck,1,408.71,23.86,25.21,24.63,88.16,3.62,58.34,0
59,4.85,1.87,324,607,284,Car,2,408.78,35.58,36.69,36.13,144.18,3.98,57.32,1
60,4.24,1.82,337,625,289,Car,2,408.29,33.52,37.18,35.46,13.96,0.41,152.69,0
61,5.66,1.92,341,685,345,Car,1,411.37,29.17,30.22,29.91,68.12,2.26,-1.00,0
62,4.95,1.72,344,644,301,Car,2,391.03,31.63,34.21,32.60,21.01,0.65,-1.00,0
63,9.60,2.50,359,768,410,Truck,1,407.12,24.20,25.56,24.89,33.49,1.37,62.87,0
64,5.46,2.02,363,721,359,Car,1,411.33,28.02,29.59,28.74,21.32,0.72,-1.00,0
65,5.46,1.92,371,694,324,Car,1,410.25,31.51,32.08,31.78,111.98,3.55,343.30,0
66,8.69,2.50,384,781,398,Truck,2,406.78,24.98,26.48,25.63,139.45,5.58,-1.00,0
67,4.65,1.82,404,712,309,Car,2,407.90,32.38,34.38,33.13,87.81,2.64,141.15,0
