id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,5.05,2.02,1,67,67,Car,1,85.74,31.63,33.60,32.58,-1.00,-1.00,-1.00,0
2,6.27,2.50,1,69,69,Truck,1,67.62,24.84,24.97,24.91,-1.00,-1.00,-1.00,0
3,4.95,1.97,1,98,98,Car,2,146.75,37.49,38.24,37.88,-1.00,-1.00,-1.00,0
4,4.45,2.02,1,103,103,Car,1,91.66,22.25,22.70,22.49,8.74,0.38,-1.00,0
5,5.05,2.02,1,103,103,Car,1,127.65,30.67,32.13,31.34,37.61,1.22,-1.00,0
6,4.85,2.02,1,119,119,Car,1,148.03,30.28,32.18,31.41,21.87,0.68,178.02,0
7,4.85,2.02,1,150,150,Car,2,204.34,33.36,35.13,34.32,84.70,2.53,-1.00,0
8,17.38,2.50,1,171,171,Truck,1,172.11,25.25,25.42,25.33,-1.00,-1.00,-1.00,0
9,5.05,2.02,1,181,181,Car,1,210.65,27.91,30.50,29.28,22.39,0.80,-1.00,0
10,4.75,1.82,1,209,209,Car,2,278.90,32.79,34.52,33.55,32.01,0.94,31.82,0
11,17.28,2.50,1,230,230,Truck,1,212.95,23.03,23.42,23.26,100.86,4.32,95.20,0
12,4.55,1.92,1,230,230,Car,1,250.39,27.03,28.12,27.35,19.00,0.69,12.93,0
13,4.75,1.92,1,257,257,Car,1,303.57,28.72,31.58,29.66,19.54,0.65,18.98,0
14,4.75,1.92,1,258,258,Car,1,234.91,22.72,22.98,22.86,24.04,1.05,-1.00,0
15,5.66,2.32,1,278,278,Car,1,326.67,28.32,31.51,29.50,14.12,0.49,24.35,0
16,5.26,2.22,1,301,301,Car,1,350.19,27.88,30.52,29.20,18.61,0.62,39.94,0
17,16.78,2.50,1,302,302,Truck,1,287.19,23.38,24.42,23.86,17.11,0.73,16.80,0
18,4.55,2.02,1,329,329,Car,1,381.97,28.63,29.63,29.12,27.80,0.93,20.36,1
19,11.82,2.50,1,374,374,Truck,1,356.36,23.24,24.39,23.90,55.82,2.34,64.67,0
20,7.28,2.32,2,33,32,Car,2,40.16,32.36,32.82,32.59,-1.00,-1.00,-1.00,0
21,5.36,1.92,2,81,80,Car,2,112.81,35.34,36.29,35.77,-1.00,-1.00,-1.00,0
22,4.55,1.92,2,154,153,Car,1,182.20,28.67,31.35,29.99,24.74,0.86,-1.00,0
23,5.05,2.02,2,179,178,Car,2,239.85,33.45,34.59,33.91,31.66,0.94,482.42,0
24,4.95,2.02,2,204,203,Car,1,239.57,28.95,30.74,29.67,20.06,0.68,9.22,0
25,4.35,1.82,2,209,208,Car,1,217.51,26.08,26.61,26.28,35.16,1.34,32.79,0
26,5.05,2.02,2,235,234,Car,1,275.79,29.15,30.41,29.61,29.96,1.01,46.33,0
27,4.55,1.82,10,350,341,Car,1,403.24,28.59,31.77,29.66,25.65,0.87,11.08,0
28,17.48,2.50,15,443,429,Truck,1,409.73,23.53,24.20,23.94,46.82,1.94,97.76,0
29,4.45,1.82,24,287,264,Car,2,402.54,36.26,40.58,38.30,126.58,3.23,20.11,0
30,5.05,1.92,45,390,346,Car,1,408.49,28.89,30.32,29.61,34.33,1.17,27.83,0
31,5.05,2.02,76,411,336,Car,1,410.45,29.62,32.43,30.64,19.79,0.66,15.06,0
32,18.19,2.50,84,468,385,Truck,1,387.40,24.51,25.70,25.21,25.57,1.02,-1.00,0
33,17.28,2.50,90,522,433,Truck,1,410.63,23.58,23.94,23.77,56.15,2.37,168.84,0
34,4.95,2.02,100,432,333,Car,1,402.95,28.50,31.45,30.36,25.48,0.89,15.79,1
35,16.67,2.50,137,556,420,Truck,1,406.77,22.87,26.51,24.28,12.29,0.51,43.88,1
36,20.21,2.50,185,623,439,Truck,1,405.68,21.77,24.13,23.18,37.77,1.60,131.45,0
37,4.95,2.02,188,468,281,Car,2,409.84,35.60,38.03,36.61,240.17,6.74,-1.00,0
38,4.24,1.82,228,504,277,Car,2,403.27,35.52,38.82,36.55,53.83,1.51,-1.00,0
39,9.70,2.50,233,670,438,Truck,1,408.33,22.24,24.30,23.37,31.57,1.39,34.76,0
40,7.07,2.50,239,637,399,Truck,2,407.70,25.05,26.81,25.62,-1.00,-1.00,-1.00,0
41,5.05,2.12,241,519,279,Car,1,410.35,36.13,37.78,36.92,118.91,3.24,20.26,0
42,7.78,2.50,255,590,336,Truck,1,407.42,29.66,31.30,30.42,81.87,2.67,12.14,0
43,5.15,2.02,264,544,281,Car,2,409.96,35.51,37.99,36.62,-1.00,-1.00,-1.00,0
44,4.85,2.02,291,568,278,Car,2,411.01,36.23,38.05,37.12,30.77,0.81,35.87,0
45,4.75,1.92,291,587,297,Car,1,410.39,34.11,35.76,34.67,70.57,1.97,-1.00,0
46,4.65,1.92,309,590,282,Car,2,410.22,34.17,39.00,36.52,20.82,0.61,50.18,0
47,4.14,1.92,351,667,317,Car,2,409.10,31.38,33.86,32.38,170.53,5.43,-1.00,0
48,4.85,2.02,362,624,263,Car,2,409.61,38.37,39.88,39.11,49.96,1.27,14.32,0
49,4.45,1.82,396,656,261,Car,2,408.33,38.64,40.52,39.33,45.94,1.14,63.05,0
50,4.95,2.02,429,728,300,Car,2,409.50,33.82,34.93,34.26,47.37,1.40,51.74,1
51,17.58,2.50,437,846,410,Truck,2,407.90,24.28,25.94,24.94,181.84,7.48,-1.00,0
52,14.96,2.50,446,835,390,Truck,2,408.07,25.59,27.05,26.24,34.31,1.28,-1.00,0
53,4.75,1.92,483,791,309,Car,1,410.31,32.46,34.51,33.32,258.08,7.63,60.24,1
54,4.55,1.92,489,860,372,Car,2,409.66,27.09,27.93,27.62,22.40,0.80,18.42,0
55,4.85,1.92,498,774,277,Car,2,401.59,35.23,37.71,36.40,86.85,2.45,62.91,1
56,5.46,2.22,504,783,280,Car,1,408.79,36.29,36.92,36.65,19.89,0.54,8.93,0
57,17.48,2.50,511,918,408,Truck,1,387.21,23.29,24.32,23.79,237.01,9.90,139.65,0
58,17.58,2.50,521,927,407,Truck,1,407.12,24.20,25.73,25.08,21.24,0.85,-1.00,0
59,4.14,1.92,523,863,341,Car,1,409.70,29.31,31.29,30.14,25.21,0.80,-1.00,1
60,4.85,1.92,525,797,273,Car,2,401.96,36.22,38.52,36.97,31.05,0.82,42.94,0
61,5.05,2.12,584,876,293,Car,1,401.61,34.04,34.90,34.40,46.35,1.35,9.95,0
62,15.06,2.50,597,1024,428,Truck,2,408.19,23.21,24.91,23.91,142.35,6.13,-1.00,0
63,10.51,2.50,604,1017,414,Truck,1,394.13,23.01,24.42,23.87,73.99,3.14,139.11,0
64,5.66,2.02,641,922,282,Car,2,410.96,35.01,38.92,36.58,164.11,4.68,-1.00,0
65,17.58,2.50,642,1042,401,Truck,1,408.36,24.92,26.21,25.53,96.96,3.85,99.99,0
66,6.57,2.50,652,1081,430,Truck,1,408.80,23.19,24.48,23.82,38.88,1.63,146.61,0
67,17.69,2.50,654,1051,398,Truck,2,409.29,25.02,27.31,25.78,163.06,6.51,-1.00,0
68,8.49,2.50,670,1103,434,Truck,2,396.92,22.26,25.26,22.92,59.10,2.65,-1.00,0
69,5.15,2.02,672,942,271,Car,2,409.66,36.71,39.60,37.95,25.75,0.65,20.83,0
70,17.58,2.50,676,1077,402,Truck,1,407.21,24.62,26.01,25.39,16.49,0.63,58.78,0
71,4.85,1.92,683,1005,323,Car,1,410.43,31.06,33.09,31.87,133.58,4.05,-1.00,0
72,17.79,2.50,704,1112,409,Truck,1,408.67,23.15,25.74,25.05,12.48,0.48,3005.34,0
73,4.45,1.82,705,1027,323,Car,1,411.28,31.57,32.47,31.95,22.07,0.69,32.19,0
74,4.45,1.82,712,977,266,Car,2,411.15,37.33,41.00,38.82,52.35,1.29,69.48,0
75,4.35,1.92,728,1134,407,Car,1,410.22,24.38,26.03,25.27,17.55,0.71,11.85,0
76,4.45,1.82,736,1064,329,Car,1,411.80,31.04,32.22,31.40,36.02,1.12,-1.00,0
77,6.37,2.53,737,1102,366,Truck,2,407.84,27.19,28.64,27.94,52.97,1.85,28.21,0
78,19.71,2.50,743,1160,418,Truck,1,407.03,23.43,25.20,24.41,54.63,2.29,51.84,0
79,13.54,2.50,744,1181,438,Truck,2,408.33,22.43,25.57,23.37,50.51,2.18,59.58,0
80,5.36,2.12,765,1094,330,Car,1,410.23,30.39,32.40,31.18,28.99,0.92,45.22,0
81,4.85,2.02,766,1165,400,Car,1,410.71,24.81,26.47,25.74,26.50,1.02,18.70,0
82,2.53,1.62,773,1214,442,Car,2,411.05,21.97,25.12,23.30,19.36,0.85,19.54,0
83,4.65,1.82,786,1193,408,Car,1,410.39,24.22,27.43,25.22,14.88,0.55,15.34,1
84,4.35,1.92,818,1193,376,Car,1,410.47,25.42,28.41,27.38,24.35,0.93,10.45,0
85,4.75,2.02,821,1139,319,Car,1,409.53,32.02,32.56,32.21,53.17,1.65,30.17,0
86,4.95,1.92,838,1149,312,Car,1,402.25,31.78,33.77,32.34,14.89,0.46,13.09,0
87,17.38,2.50,850,1231,382,Truck,2,374.64,23.73,26.10,24.60,5.04,0.20,3.68,1
88,4.35,1.92,852,1229,378,Car,1,410.73,25.35,28.98,27.24,31.00,1.11,36.38,0
89,4.85,2.02,869,1183,315,Car,1,410.93,31.16,33.61,32.74,32.54,0.97,22.50,0
90,4.45,1.92,874,1162,289,Car,2,410.56,34.78,36.19,35.65,80.96,2.24,10.75,0
91,4.85,2.02,875,1250,376,Car,1,410.72,26.19,28.36,27.39,18.90,0.70,18.48,1
92,15.77,2.50,886,1309,424,Truck,1,409.19,23.73,24.79,24.19,32.22,1.34,1357.80,0
93,5.05,1.92,892,1205,314,Car,1,411.26,30.47,34.26,32.87,23.25,0.72,30.08,0
94,4.85,1.92,916,1285,370,Car,1,409.37,27.01,28.89,27.75,35.76,1.32,29.18,0
95,5.05,1.92,918,1251,334,Car,1,410.70,30.13,31.62,30.85,26.58,0.88,-1.00,0
96,14.86,2.50,943,1360,418,Truck,2,407.41,23.68,25.32,24.43,111.60,4.61,135.88,0
97,4.55,1.92,946,1289,344,Car,1,409.80,29.39,30.28,29.88,29.02,0.98,-1.00,0
98,4.75,1.92,953,1253,301,Car,2,401.81,31.81,35.02,33.50,48.44,1.39,5.42,2
99,19.91,2.50,968,1360,393,Truck,2,406.87,24.94,26.87,25.96,35.70,1.38,428.58,0
100,14.45,2.50,989,1438,450,Truck,2,409.23,22.00,23.66,22.79,29.62,1.34,-1.00,0
101,6.16,2.22,993,1385,393,Car,2,410.32,25.60,27.17,26.18,19.35,0.73,45.44,0
102,12.73,2.50,994,1339,346,Truck,1,409.42,28.65,30.47,29.68,39.87,1.32,50.68,0
103,3.64,1.82,1002,1352,351,Car,1,411.23,28.47,29.98,29.39,73.39,2.49,29.00,0
104,5.15,2.02,1010,1317,308,Car,2,411.04,31.76,35.90,33.50,68.86,2.16,-1.00,0
105,14.45,2.50,1011,1407,397,Truck,1,407.64,24.81,26.45,25.74,85.62,3.36,46.94,0
106,5.05,1.92,1024,1373,350,Car,1,411.11,28.59,30.48,29.46,33.42,1.12,58.89,0
107,12.03,2.63,1032,1481,450,Car,2,409.82,22.51,23.21,22.83,25.35,1.12,74.00,0
108,3.84,1.72,1040,1353,314,Car,2,410.44,30.20,35.00,32.80,33.83,1.12,-1.00,0
109,4.75,1.82,1049,1404,356,Car,1,407.54,27.02,30.67,28.71,42.27,1.42,28.21,0
110,10.61,2.50,1049,1447,399,Truck,2,407.18,24.75,26.97,25.59,44.68,1.80,-1.00,0
111,4.45,1.92,1060,1391,332,Car,1,409.94,30.00,31.97,30.97,17.46,0.58,12.11,0
112,4.65,1.82,1077,1386,310,Car,2,409.25,32.48,35.07,33.13,36.94,1.13,25.11,0
113,4.75,1.92,1082,1524,443,Car,2,410.47,22.48,24.03,23.23,33.68,1.45,36.21,0
114,6.37,2.22,1092,1442,351,Car,2,408.75,27.35,30.84,29.21,21.66,0.77,11.34,1
115,4.95,2.02,1096,1433,338,Car,1,410.07,29.82,30.99,30.44,41.19,1.33,277.04,0
116,6.06,2.50,1117,1602,486,Truck,1,408.79,20.56,21.64,21.08,10.44,0.49,-1.00,0
117,17.48,2.50,1120,1541,422,Truck,2,408.82,23.65,25.27,24.29,9.26,0.38,9.83,1
118,11.02,2.50,1125,1544,420,Truck,1,409.26,23.81,25.07,24.43,22.52,0.91,-1.00,1
119,3.94,1.92,1126,1463,338,Car,1,410.94,29.42,31.35,30.50,31.58,1.01,19.67,1
