id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1,16.67,2.50,1,63,63,Truck,1,57.11,23.03,23.19,23.10,-1.00,-1.00,-1.00,0
2,17.18,2.50,1,84,84,Truck,1,80.99,24.25,24.56,24.44,-1.00,-1.00,-1.00,0
3,17.58,2.50,1,95,95,Truck,2,93.17,24.47,25.14,24.83,-1.00,-1.00,-1.00,0
4,3.84,1.92,1,117,117,Car,2,121.76,25.48,26.82,26.27,28.08,1.10,-1.00,0
5,4.45,2.02,1,138,138,Car,2,143.46,26.17,26.24,26.21,17.69,0.67,26.49,0
6,4.65,1.92,1,162,162,Car,2,171.74,25.72,27.37,26.70,20.44,0.75,19.29,0
7,18.39,2.50,1,171,171,Truck,2,166.21,23.98,24.97,24.48,54.41,2.26,-1.00,0
8,4.35,2.02,1,216,216,Car,2,231.11,25.81,27.36,26.90,16.04,0.59,22.09,0
9,13.54,2.50,1,221,221,Truck,2,213.16,23.43,24.62,24.23,33.96,1.41,-1.00,0
10,17.08,2.50,1,224,224,Truck,1,217.39,23.80,25.10,24.39,70.30,2.90,218.42,1
11,4.65,1.92,1,224,224,Car,1,232.44,25.26,27.69,26.09,6.98,0.26,3.88,0
12,4.75,1.92,1,268,268,Car,1,276.85,25.67,26.28,25.93,18.45,0.71,28.62,0
13,4.95,2.12,1,274,274,Car,2,284.87,25.42,26.85,26.11,48.66,1.86,186.36,0
14,5.26,2.02,1,284,284,Car,1,293.53,25.50,26.39,25.94,11.22,0.43,18.68,0
15,4.75,2.02,1,308,308,Car,2,317.54,24.57,26.86,25.87,25.75,0.98,38.55,0
16,5.15,1.82,1,313,313,Car,1,289.16,22.40,23.90,23.18,38.93,1.63,179.02,0
17,4.55,1.92,1,329,329,Car,2,339.60,25.48,26.43,25.90,18.08,0.70,26.44,1
18,4.55,1.92,1,367,367,Car,1,407.56,27.26,29.15,27.85,31.91,1.09,30.34,0
19,4.35,1.82,2,80,79,Car,2,88.23,27.07,29.72,28.36,33.49,1.21,80.68,0
20,8.89,2.50,2,132,131,Truck,1,127.43,24.20,24.66,24.54,60.75,2.47,43.27,0
21,4.24,1.82,2,246,245,Car,1,249.65,25.01,26.20,25.60,11.45,0.45,20.18,0
22,4.95,1.92,2,251,250,Car,2,238.21,23.02,24.59,23.94,20.57,0.89,-1.00,0
23,19.30,2.50,2,264,263,Truck,1,244.64,22.80,23.92,23.35,13.54,0.57,-1.00,0
24,4.35,1.82,2,334,333,Car,1,369.69,27.24,29.25,27.85,50.83,1.83,19.60,0
25,4.95,1.92,3,46,44,Car,2,48.76,28.09,28.77,28.45,-1.00,-1.00,-1.00,0
26,4.45,1.92,3,197,195,Car,2,206.04,25.73,27.70,26.58,31.95,1.20,379.82,0
27,4.95,2.02,3,274,272,Car,2,258.97,22.60,24.71,23.89,16.15,0.70,97.08,0
28,4.45,2.02,3,376,374,Car,2,383.82,24.65,26.92,25.74,48.27,1.95,77.12,1
29,4.55,1.82,20,412,393,Car,2,410.69,24.50,29.20,26.20,30.92,1.15,54.01,0
30,11.52,2.50,36,467,432,Truck,1,408.14,23.04,24.29,23.68,131.65,5.60,118.29,0
31,4.45,1.82,40,437,398,Car,2,411.58,24.71,27.04,25.93,12.40,0.48,14.53,0
32,4.14,1.82,48,451,404,Car,2,411.24,24.26,26.20,25.52,66.14,2.54,153.58,0
33,4.14,1.92,65,398,334,Car,1,409.87,29.13,33.67,30.78,33.26,1.14,11.53,0
34,4.95,2.02,67,459,393,Car,2,410.96,25.19,27.64,26.22,17.23,0.67,14.57,0
35,4.35,1.92,83,488,406,Car,2,410.00,24.10,26.89,25.32,28.16,1.16,432.66,0
36,5.15,2.02,99,498,400,Car,2,411.40,23.85,28.30,25.79,27.09,1.13,15.03,0
37,19.81,2.50,109,549,441,Truck,1,406.94,22.39,24.04,23.13,50.43,2.09,-1.00,0
38,4.14,1.92,123,529,407,Car,2,411.35,23.20,26.48,25.34,18.35,0.79,28.31,0
39,4.95,1.92,141,544,404,Car,2,409.89,22.65,27.46,25.44,9.82,0.39,9.36,0
40,4.95,1.92,173,568,396,Car,2,410.93,24.38,27.73,26.01,18.12,0.72,9.61,0
